dataset,record_id,record_id_suffix,title,abstract,framework,a13b_decision,a13b_tier,a13b_p_include,a13b_ecs_final,a13b_confidence,verdict,reason
Brouwer_2019,https://openalex.org/W2141859351,W2141859351,Evidence for an association of the big five personality factors with recurrence of depressive symptoms in later life,"Although it is well known that recurrence of late-life depression is very common, little is known about the characteristics of older people who are vulnerable for recurrence. In order to identify characteristics of those who are at risk, the present study aimed to investigate the strength of the associations of the big five personality factors with recurrence in later life. Secondly, we studied whether there are gender and age differences in the strength of these associations.Using data from the longitudinal aging study Amsterdam (LASA) a subsample with clinically relevant depressive symptoms at one or more of the first three LASA-cycles, but who had recovered at the fourth cycle, was approached to participate in a fifth cycle to determine recurrence (n = 92). Respondents completed self-report questionnaires on personality (NEO-FFI) and depression (CES-D). By means of logistic regression analyses the associations between the Big Five and recurrence of depression at fifth cycle was investigated.58 (63%) had a recurrence of depressive symptoms. A high level of neuroticism was significantly associated with recurrence. No gender differences or age-related differences in strength of the associations of personality with recurrence were found.In later life, neuroticism still is associated with the recurrence of depression. Efforts to prevent recurrence of late-life depression should focus on those with high levels of neuroticism and future research should aim at further unravelling the association between depression and personality in later life.",pif,INCLUDE,1,0.6628092033004351,0.7711054127039705,0.07789491172920893,genuine_fp,"Excluded by Population criteria: study focuses on 'later life' (geriatric) and 'older people', which is excluded per 'Population: exclude: geriatric depression'."
Walker_2018,https://openalex.org/W2007523563,W2007523563,"Maternal high fat feeding and gestational dietary restriction: Effects on offspring body weight, food intake and hypothalamic gene expression over three generations in mice","Excessive gestational weight gain and maternal obesity have both been associated with increased incidence of obesity and metabolic disorder in offspring in both humans and animal models. The objectives of this study were to determine (1) whether mild gestational food restriction during the third trimester (GFR) would alter food intake and growth parameters of offspring, (2) whether effects of GFR depended on diet (high fat [HF] vs chow), (3) whether effects of excessive gestational weight gain (WG) would become magnified across generations, and (4) whether diet and GFR would alter hypothalamic gene expression in adult offspring. Three generations of female C57BL/6 mice were fed chow or HF diet, mated at 11 weeks of age and assigned to ad libitum feeding or 25% GFR. Offspring were fed the same diet as their mothers. Results showed (1) maternal gestational WG was positively correlated with offspring WG. (2) HF offspring weighed less (p<0.01) at weaning (WWT) but gained more during the 8 weeks after weaning than chow-fed offspring (p<0.05), resulting in higher final body weights (BW) (p<0.01). (3) HF males from GFR mothers had higher WWT (p<0.05), but subsequent WG and final BW were less (p<0.05) compared to males from ad lib mothers. (4) In the HF group, GFR also resulted in decreased FI (p<0.05) and FE (p<0.07) in offspring, compared to offspring from ad lib mothers. (5) In generation 3, hypothalamic expression of tyrosine hydroxylase was lower in HF males from GFR mothers compared to HF males from ad lib mothers (p<0.05). In conclusion, gender and maternal GFR had independent effects on growth and FI, and hypothalamic gene expression was dependent on both gender and maternal GFR in HF offspring. Even mild food restriction of obese mothers during pregnancy may have beneficial effects in reducing the risk or degree of obesity in offspring.",peco,INCLUDE,1,0.6192770791999003,0.7937005259840998,0.04144900109104299,genuine_fp,"Excluded by Population criteria: 'F0 generation (directly exposed), F1 generation (direct germline exposure)' are excluded. The study examines effects 'over three generations' but the abstract specifies that 'Offspring were fed the same diet as their mothers', indicating direct exposure in each generation (F0, F1, F2) rather than transgenerational (F3+) effects from ancestral exposure."
Brouwer_2019,https://openalex.org/W2564146557,W2564146557,The role of affect in predicting depressive symptomatology in remitted recurrently depressed patients,"Major depressive disorder is an emotional disorder. It is important to improve our understanding of the role of affect in relapse/recurrence of depression. Therefore, this study examines whether affect plays a role in prospectively predicting depressive symptomatology and if there are indications for emotional scarring as a consequence of undergoing depressive episodes.In 107 patients remitted from recurrent depression affect was examined in predicting depressive symptomatology as measured with the Inventory of Depressive Symptomatology - Self Report. Affect was measured with the Positive and Negative Affect Schedule and with a one item Visual Analogue Mood Scale. Indication of emotional scarring was examined by comparing number of previous depressive episodes to levels of affect.Less positive affect as assessed after remission predicted increased depressive symptomatology six months later, even after we controlled for baseline symptomatology. Negative affect also predicted depressive symptomatology six months later, but not after controlling for baseline depressive symptomatology. No relationship was found between affect and number of previous episodes.All participants in this study had two or more previous depressive episodes and received CBT during the acute phase of their depression. The instruments that measured mood and affect were administered within 4 weeks of each other.Positive affect and negative affect as assessed after remission in recurrent depression can predict depressive symptomatology. Especially positive affect seems to play an independent role in predicting depressive symptomatology. Directly targeting positive affect in relapse prevention during remission might be a way to enhance treatment effects.",pif,INCLUDE,1,0.6627998532420665,0.7711054127039705,0.07788579543822316,genuine_fp,"Outcome mismatch: Study measures 'depressive symptomatology' (IDS-SR), which is excluded per Outcome criteria (excluded: depression severity, depression symptom change). The research question requires 'depressive relapse or recurrence' as outcomes."
Nelson_2002,https://openalex.org/W2142419627,W2142419627,Efficacy and tolerability of fully transdermal hormone replacement in sequential or continuous therapy at two doses of progestogen in postmenopausal women,"Two randomized open-label studies were performed to evaluate fully transdermal hormone replacement therapy (HRT) with oestradiol (E2) and norethisterone acetate (NETA) in postmenopausal women.Both hormones were delivered by transdermal matrix patches changed twice weekly. Subjects received E2, 50 microg/day and NETA, 170 microg/day or 350 microg/day, either continuously or sequentially. A one-year study (13 cycles of 28 days), including a reference regimen of transdermal E2 and sequential oral progestogen, was followed by a continuation study for a further year in 367 women.All regimens were highly and equally effective in the prevention of hot flushes. The fully transdermal regimens were associated with beneficial changes in the lipid profile. The sequential regimens provided effective scheduling of bleeding around the end of the progestogen phase. The continuous regimens were associated with irregular bleeding, which was rarely severe, and a gradually increasing incidence of amenorrhoea. With sequential or continuous therapy, bleeding was less severe at the lower dose of progestogen than at the higher dose. No endometrial hyperplasia was detected by biopsy in any treatment group. One serous endometrial carcinoma and one endometrial adenocarcinoma were detected. An endometrial thickness >5 mm did not predict the presence of hyperplasia at biopsy. Hormone-related adverse events were typical of those expected for HRT and dermal tolerability of the patches was good.Fully transdermal sequential or continuous HRT is effective and well tolerated in postmenopausal women. The lower dose of NETA may be preferable, because it confers adequate endometrial protection at a lower dose of progestogen.",peo,INCLUDE,1,0.6006256475520204,0.8857675191023606,0.037393899662727194,genuine_fp,"Study design is 'randomized open-label studies' (RCTs), which is included. However, outcomes are limited to hot flushes, bleeding patterns, endometrial safety, lipid profiles, and tolerability. These do not match the specified outcomes (e.g., cardiovascular events, cancer diagnoses, fractures, etc.) and fall under excluded 'side effects not prespecified' or 'surrogate outcomes'."
van_Dis_2020,https://openalex.org/W1982134238,W1982134238,"Task concentration training versus applied relaxation, in combination with cognitive therapy, for social phobia patients with fear of blushing, trembling, and sweating","Social phobia patients with fear of blushing, trembling, sweating and/or freezing as main complaint (N = 65) were randomly assigned to either task concentration training (TCT) or applied relaxation (AR) both followed by cognitive therapy (CT). Measurements took place before and after wait-list, after TCT or AR (within-test), after CT (post-test), at 3-months and at 1-year follow-up. Effects were assessed on fear of showing bodily symptoms (the central outcome variable), social phobia, other psychopathology, social skills, self-consciousness, self-focused attention, and dysfunctional beliefs. No changes occurred during wait-list. Both treatments were highly effective. TCT was superior to AR in reducing fear of bodily symptoms and dysfunctional beliefs at within-test. This difference disappeared after CT, at post-test and at 3-months follow-up. However, at 1-year follow-up the combination TCT-CT was superior to AR-CT in reducing fear of bodily symptoms, and effect sizes for TCT-CT reached 3. Furthermore, at all assessment moments TCT or the combination TCT-CT was superior to AR-CT in reducing self-consciousness and self-focused attention. The superior long-term effect of TCT on fear of showing bodily symptoms is explained by lasting changes in attentional focus.",pico,INCLUDE,1,0.6726311420601816,0.7130808176136894,0.08778446900041259,genuine_fp,"Study compares two active CBT variants (TCT-CT vs AR-CT) without a control group, violating the comparison criteria which exclude head-to-head comparisons of active treatments and require a control condition."
van_der_Waal_2022,https://openalex.org/W3086264803,W3086264803,Treatment decision-making for older adults with cancer: A qualitative study,"Independent decision-making is one of the basic rights of patients. However, in clinical practice, most older cancer patients' treatment decisions are made by family members.This study attempted to analyze the treatment decision-making process and formation mechanism for older cancer patients within the special cultural context of Chinese medical practice.A qualitative study was conducted. With the sample saturation principle, data collected by in-depth interviews with 17 family members and 12 patients were subjected to thematic analysis.The study was approved by the ethics committees of Sun Yat-sen University. All participants provided verbal informed consent after being told their rights of confidentiality, anonymity, and voluntary participation. They had the right to refuse to answer questions and could withdraw at any time.Three themes emerged: (1) complex process; (2) transformation of family decision-making power; and (3) individual compromise. Family members inevitably had different opinions during the long process of treatment decision-making for older cancer patients. The direction of this process could be regarded as an extension of the family power relationship. The patient usually compromised the decision to survive, which was made by family members.This study describes the treatment decision-making process of older cancer patients in the context of Chinese culture. The reasons underlying this process are related to the views on life and death and family values. An individual is a part of the family, which is often seen as the minimal interpersonal unit in Chinese society. It is significant that while emphasizing patient autonomy in the decision-making process, health professionals should also pay attention to the important roles of culture and family.",spider,INCLUDE,1,0.6478950914826788,0.9438743126816935,0.06406611838412524,genuine_fp,"Excluded by Phenomenon of Interest: Focuses on family decision-making and cultural context, not patient's preferred/experienced role. Excluded by Sample: Interviews 17 family members and only 12 patients, violating 'proxy decision-maker without patient data' exclusion."
Walker_2018,https://openalex.org/W1762099153,W1762099153,Multigenerational effects of dietary fat carcinogenesis in mice.,"The possibility of multigenerational transmission of a carcinogenic effect from exposure to a maternal diet high in fat was tested in mice. Diets with 2.6 or 29% fat (by weight) were fed to strain CD-1 mice during pregnancy. The female offspring were raised on a control diet (10% fat), mated, and continued on the control diet through pregnancy. Their female offspring were raised to terminal illness and autopsied. The total number of reproductive system tumors, pituitary tumors, and metastases was increased in the offspring with ancestral exposure to high dietary fat but to a lesser extent than had been reported previously for direct prenatal exposure to high maternal dietary fat. Because previous work has given evidence against germ cell transmission, a hypothesis based on a maternal effect was offered to explain the multigenerational carcinogenesis. These results have implications for epidemiological studies.",peco,INCLUDE,1,0.6192744919087169,0.7937005259840998,0.04144718523770774,genuine_fp,"Excluded by Outcome criteria: 'Because previous work has given evidence against germ cell transmission, a hypothesis based on a maternal effect was offered to explain the multigenerational carcinogenesis.' This suggests non-germline transmission, violating the requirement for transgenerational inheritance via germline epimutation."
Walker_2018,https://openalex.org/W370662,W370662,Influence of the diet made by its family ancestors in the hereditary component of an individual: study in six generations of rats.,"The prevalence of the deficiency of enzyme Lactase/phlorizin hydrolase (LPH) varies widely between different countries, with a low of 1-3% in Scandinavia and close to 100% in most of South-East Asia. Various carbohydrates are capable of enhancing LPH mRNA levels in the small intestine, and that transcriptional control plays a major role in the carbohydrate-induced alterations of LPH mRNA expression.A generation of rats was randomized and assigned to two groups; those that were fed a high-carbohydrate diet and, those that were fed standard rodent meal. The sixth generation of these animals was fed standard rodent meal. Transfection experiments using Caco-2 cells were performed using sperm samples of the sixth generation of rats.This study suggests that the feeding with a high-carbohydrate diet during five generations of rats increases the capacity of production of enzyme LPH, LPH mRNA levels and the transcription rate of the LPH gene in the sixth generation of these animals, and this fact happens independently of the diet that this generation of rats had. Transfection experiments show that this influence has had to take place necessarily within the hereditary component which the last generation of rats received from its family ancestors.The feeding received by the ancestors of a generation of rats could influence within hereditary component received by them.",peco,INCLUDE,1,0.6191446012012639,0.7937005259840998,0.04135607594574586,genuine_fp,"Excluded due to study design: The abstract describes a study where the sixth generation (F6) was fed standard rodent meal, but the comparison is to the F6 generation of the control lineage. The criteria require comparison to F2 generation or beyond, meaning the exposed lineage must be F2 or later. Here, the exposed lineage is F6, but the control is also F6, not an earlier generation."
Brouwer_2019,https://openalex.org/W2395932383,W2395932383,First-person Pronoun Use in Spoken Language as a Predictor of Future Depressive Symptoms: Preliminary Evidence from a Clinical Sample of Depressed Patients,"Several theories suggest that self-focused attention plays an important role in the maintenance of depression. However, previous studies have predominantly relied on self-report and laboratory-based measures such as sentence completion tasks to assess individual differences in self-focus. We present a prospective, longitudinal study based on a sample of 29 inpatients with clinical depression, investigating whether an implicit, behavioural measure of self-focused attention, i.e., the relative frequency of first-person singular pronouns in naturally spoken language, predicts depressive symptoms at follow-up over and above initial depression. We did not find a significant cross-sectional association between depressive symptoms and first-person singular pronoun use. However, first-person singular pronoun use significantly predicted depressive symptoms approximately 8 months later, even after controlling for depressive symptoms at baseline or discharge. Exploratory analyses revealed that this effect was mainly driven by the use of objective and possessive self-references such as 'me' or 'my'. Our findings are in line with theories that highlight individual differences in self-focused attention as a predictor of the course of depression. Moreover, our findings extend previous work in this field by adopting an unobtrusive approach of non-reactive assessment, capturing naturally occurring differences in self-focused attention. We discuss possible clinical applications of language-based assessments and interventions with regard to self-focus. Copyright © 2016 John Wiley & Sons, Ltd.Naturally occurring individual differences in first-person singular pronoun use provide an unobtrusive way to assess patients' automatic self-focused attention. Frequent use of first-person singular pronouns predicts an unfavourable course of depression. Self-focused language might offer innovative ways of tracking and targeting therapeutic change.",pif,INCLUDE,1,0.6628021907684546,0.7711054127039705,0.07788807446956414,genuine_fp,Outcome mismatch: Study predicts 'depressive symptoms' (excluded) not 'relapse/recurrence' (required). Population mismatch: 'inpatients with clinical depression' (excluded) not 'remitted/recovered' (required).
van_der_Waal_2022,https://openalex.org/W2743961229,W2743961229,Patient preference for stereotactic radiosurgery plus or minus whole brain radiotherapy for the treatment of brain metastases,"Optimal management for limited, non-resectable brain metastases is an evolving area in radiation oncology. Previous data show no difference in survival between stereotactic radiosurgery (SRS) and SRS plus whole-brain radiotherapy (WBRT). Neurocognitive toxicities, treatment duration and tumor recurrence differ and therefore patient values play an important role in decision making. We aim to elicit patient preferences and understand factors important in deciding which treatment to pursue.Patients were recruited from 2 centers in North America. Eligibility criteria included ≤4 intracranial lesions and physician judgment that either treatment was appropriate. Those with prior treatment for brain metastases were excluded. A decision board presented the treatments and summarized evidence regarding disease control and toxicity. An option to either take an active or passive role was offered. If taking a passive role, treatment was left to the clinician. If an active role was taken, patients made a decision about whether to receive SRS alone, or in combination with WBRT. A debriefing questionnaire to rank important factors in decision making was then completed. Descriptive statistics summarized findings.A total of 23 patients were enrolled. The majority of patients were male (15/23; 65.2%), had primary lung cancer (15/23; 65.2%) and the mean age was 65.5 years. All patients took an active role in deciding their treatment. The majority of patients (21/23) chose to receive SRS alone. The highest ranked factors were quality of life (9.4/10), ability to maintain functional independence (9.3/10) and influence of treatment on survival (9.2/10). The least important factor was number of trips required to the cancer center (5.0/10).A patient centered approach to decision making in brain metastases is feasible. Most patients will take an active role in management if relevant information is presented in a clear, understandable manner. When informed, most patients prefer SRS alone rather than SRS + WBRT and identify quality of life, ability to maintain functional independence and influence of treatment on survival as highly important factors in making their decision.",spider,INCLUDE,1,0.6478824205380819,0.9438743126816935,0.06405497156634488,genuine_fp,"Excluded by 'Sample' criteria: Mean age 65.5 years implies significant portion <65, violating 'aged ≥65 years' requirement. Also excluded by 'Evaluation' criteria: Focus on treatment preferences (SRS vs SRS+WBRT) and factors like quality of life, not decision-making roles (active/passive/collaborative) or associated decisional outcomes."
Brouwer_2019,https://openalex.org/W2771593976,W2771593976,Seeing the signs: Using the course of residual depressive symptomatology to predict patterns of relapse and recurrence of major depressive disorder,"Major depressive disorder (MDD) is characterized by high relapse/recurrence rates. Predicting individual patients' relapse/recurrence risk has proven hard, possibly due to course heterogeneity among patients. This study aimed to (1) identify homogeneous data-driven subgroups with different patterns of relapse/recurrence and (2) identify associated predictors.For a year, we collected weekly depressive symptom ratings in 213 primary care MDD patients. Latent class growth analyses (LCGA), based on symptom-severity during the 24 weeks after no longer fulfilling criteria for the initial major depressive episode (MDE), were used to identify groups with different patterns of relapse/recurrence. Associations of baseline predictors with these groups were investigated, as were the groups' associations with 3- and 11-year follow-up depression outcomes.LCGA showed that heterogeneity in relapse/recurrence after no longer fulfilling criteria for the initial MDE was best described by four classes: ""quick symptom decline"" (14.0%), ""slow symptom decline"" (23.3%), ""steady residual symptoms"" (38.7%), and ""high residual symptoms"" (24.1%). The latter two classes showed lower self-esteem at baseline, and more recurrences and higher severity at 3-year follow-up than the first two classes. Moreover, the high residual symptom class scored higher on neuroticism and lower on extraversion and self-esteem at baseline. Interestingly, the steady residual symptoms and high residual symptoms classes still showed higher severity of depressive symptoms after 11 years.Some measures were associated with specific patterns of relapse/recurrence. Moreover, the data-driven relapse/recurrence groups were predictive of long-term outcomes, suggesting that patterns of residual symptoms could be of prognostic value in clinical practice.",pif,INCLUDE,1,0.6627999467432729,0.7711054127039705,0.07788588659894669,genuine_fp,"Excluded due to study design: 'weekly depressive symptom ratings' and 'symptom-severity during the 24 weeks after no longer fulfilling criteria' indicate the study focuses on residual symptoms and their course, not meeting the required 'depressive relapse' or 'recurrence' outcome criteria."
van_der_Waal_2022,https://openalex.org/W2590350652,W2590350652,"What is the role of comorbidity, frailty, and functional status in the decision-making process for older adults with cancer and their family members, oncologists, and family physician?","92 Background: Little is known about the treatment decision making process (TDMP) in older adults (OA) with cancer. The objective of this study is to develop a theoretical framework with the aim to improve the TDMP for this population. Methods: This is a mixed methods multi-perspective longitudinal study. OAs aged &gt; 70 years with advanced prostate, breast, colorectal, or lung cancer, their family members, oncologists and family physicians are invited to participate in individual, semi-structured interviews. Each OA also completes a short survey to characterize their health, functional status, frailty level, decision-making preferences, and satisfaction with the TDMP. The sample is stratified on age (70-79 and 80+) to obtain data saturation for the oldest old. All interviews will be analyzed using the grounded-theory approach. Results: To date, 32 first interviews and 15 second interviews have been completed with 32 older adults, 21 family members and 12 family physicians and 7 cancer specialists. Interviews lasted between 10-60 minutes. Most older adults felt that they should have the final say in the treatment decision, but strongly valued their physician’s opinion. Most participants felt they received enough information, time and support from the oncologist to make their decision. About half the participants went to see their family physician to talk about the diagnosis and plan. Comorbidity and potential side-effects did not play a major role in the decision-making processes for patients and families but it did for oncologists. Family physicians reported they were not involved in treatment decisions, and they preferred more timely information about the patient. Conclusions: This study-in-progress is examining the TDMP from four different perspectives and examining changes over time in the TDMP. Patients and family members were generally satisfied with the treatment decision making process. Final results will be presented at the conference.",spider,INCLUDE,1,0.6478770584225081,0.9438743126816935,0.06405025473954407,label_error,"Study includes older adults (≥70) with cancer, examines treatment decision-making roles and preferences, and uses mixed-methods (interviews + survey) with qualitative analysis (grounded theory), meeting all key criteria."
Brouwer_2019,https://openalex.org/W2402036951,W2402036951,Positive extreme responding after cognitive therapy for depression: Correlates and potential mechanisms,"""Extreme responding"" is the tendency to endorse extreme responses on self-report measures (e.g., 1s and 7s on a 7-point scale). It has been linked to depressive relapse after cognitive therapy (CT), but the mechanisms are unknown. Moreover, findings of positive extreme responding (PER) predicting depressive relapse do not support the original hypothesis of ""extreme"" negative thinking leading to extreme negative emotional reactions. We assessed the relationships between post-treatment PER on the Dysfunctional Attitudes Scale (DAS) and Attributional Style Questionnaire (ASQ) and these constructs: coping skills, in-session performance of cognitive therapy skills, age, and estimated IQ. Significant correlates were entered into a model predicting rate of relapse to determine whether these constructs explained the relationship between PER and relapse. The sample consisted of 60 individuals who participated in CT for moderate to severe depression. Results indicated the following relationships: a negative correlation between ASQ PER and IQ, negative correlations between DAS PER and performance of CT skills and planning coping, and a positive correlation between DAS PER and behavioral disengagement coping. IQ scores fully accounted for the relationship between ASQ PER and relapse. These results suggest two potential mechanisms linking PER to relapse: cognitive limitations and coping deficits/cognitive avoidance.",pif,INCLUDE,1,0.6627998532420665,0.7711054127039705,0.07788579543822316,genuine_fp,"Study design is incompatible. The abstract describes a study examining post-treatment correlates and mechanisms of relapse, not a prospective cohort study following individuals over time to predict relapse as required by the criteria."
Brouwer_2019,https://openalex.org/W2093948287,W2093948287,Depressed Patients' Perceptions of Facial Emotions in Depressed and Remitted States Are Associated with Relapse,"Within the framework of interpersonal and cognitive theories of depression, we investigated whether the perception of facial emotions was associated with subsequent relapse into depression. The 23 inpatients with major depression who remitted (65 admitted patients) were studied at admission (T0), at discharge (T1), and 6 months thereafter to assess relapse. They judged schematic faces with respect to the expression of positive and negative emotions. Six patients (26.1%) relapsed. High levels of perception of negative emotions in faces, either assessed at T0 or at T1, were associated with relapse. Moreover, subjects saw more negative emotions in depressed than in remitted state. Significant results were confined to ambiguous faces, i.e., faces expressing equal amounts of positive and negative emotions. Our data support the hypothesis that a bias toward the perception of others' facial emotions as negative is an enduring vulnerability factor to depression relapse and depressed mood amplifies this negative bias in perception.",pif,INCLUDE,1,0.6628021907684546,0.7711054127039705,0.07788807446956414,label_error,"Study meets all criteria: adults with MDD history (Population), cognitive bias (Exposure/Factor), relapse (Outcome), and prospective longitudinal design (Study design). Gold-standard exclusion appears incorrect."
Walker_2018,https://openalex.org/W2123363267,W2123363267,Intergenerational Transmission of Glucose Intolerance and Obesity by In Utero Undernutrition in Mice,"OBJECTIVE—Low birth weight (LBW) is associated with increased risk of obesity, diabetes, and cardiovascular disease during adult life. Moreover, this programmed disease risk can progress to subsequent generations. We previously described a mouse model of LBW, produced by maternal caloric undernutrition (UN) during late gestation. LBW offspring (F1-UN generation) develop progressive obesity and impaired glucose tolerance (IGT) with aging. We aimed to determine whether such metabolic phenotypes can be transmitted to subsequent generations in an experimental model, even in the absence of altered nutrition during the second pregnancy. RESEARCH DESIGN AND METHODS—We intercrossed female and male F1 adult control (C) and UN mice and characterized metabolic phenotypes in F2 offspring. RESULTS—We demonstrate that 1) reduced birth weight progresses to F2 offspring through the paternal line (C♀-C♂ = 1.64 g; C♀-UN♂ = 1.57 g, P &amp;lt; 0.05; UN♀-C♂ = 1.64 g; UN♀-UN♂ = 1.60 g, P &amp;lt; 0.05), 2) obesity progresses through the maternal line (percent body fat: C♀-C♂ = 22.4%; C♀-UN♂ = 22.9%; UN♀-C♂ = 25.9%, P &amp;lt; 0.05; UN♀-UN♂ = 27.5%, P &amp;lt; 0.05), and 3) IGT progresses through both parental lineages (glucose tolerance test area under curve C♀-C♂ = 100; C♀-UN♂ = 122, P &amp;lt; 0.05; UN♀-C♂ = 131, P &amp;lt; 0.05; UN♀-UN♂ = 151, P &amp;lt; 0.05). Mechanistically, IGT in both F1 and F2 generations is linked to impaired β-cell function, explained, in part, by dysregulation of Sur1 expression. CONCLUSIONS—Maternal undernutrition during pregnancy (F0) programs reduced birth weight, IGT, and obesity in both first- and second-generation offspring. Sex-specific transmission of phenotypes implicates complex mechanisms including alterations in the maternal metabolic environment (transmaternal inheritance of obesity), gene expression mediated by developmental and epigenetic pathways (transpaternal inheritance of LBW), or both (IGT).",peco,INCLUDE,1,0.6192744919087169,0.7937005259840998,0.04144718523770774,genuine_fp,"Excluded by Population criteria: 'F1 generation (direct germline exposure)' is excluded. The F2 generation here is the direct offspring of the exposed F1 generation, making this multigenerational but not transgenerational (F3+)."
Nelson_2002,https://openalex.org/W2135910109,W2135910109,Effect of Estrogen Plus Progestin on Global Cognitive Function in Postmenopausal Women,"Observational studies have suggested that postmenopausal hormone treatment may improve cognitive function, but data from randomized clinical trials have been sparse and inconclusive. The Women's Health Initiative Memory Study (WHIMS) is an ancillary study of the Women's Health Initiative (WHI) hormone therapy trials. On July 8, 2002, the estrogen plus progestin therapy in the WHI trial was discontinued because of certain increased health risks for women.To determine whether estrogen plus progestin therapy protects global cognitive function in older postmenopausal women.A randomized, double-blind, placebo-controlled clinical trial, WHIMS is an ancillary study of geographically diverse, community-dwelling women aged 65 years or older from 39 of 40 clinical centers within the WHI estrogen plus progestin trial that started in June 1995. Of 4894 eligible postmenopausal women aged 65 years or older and free of probable dementia at baseline, 4532 (92.6%) were enrolled in the estrogen plus progestin component of WHIMS. A total of 4381 participants (96.7%) provided at least 1 valid cognitive function score between June 1995 and July 8, 2002.Participants received either 1 daily tablet containing 0.625 mg of conjugated equine estrogen with 2.5 mg of medroxyprogesterone acetate (n = 2145) or matching placebo (n = 2236).Global cognitive function measured annually with the Modified Mini-Mental State Examination.The Modified Mini-Mental State Examination mean total scores in both groups increased slightly over time (mean follow-up of 4.2 years). Women in the estrogen plus progestin group had smaller average increases in total scores compared with women receiving placebo (P =.03), but these differences were not clinically important. Removing women by censoring them after adjudicated dementia, mild cognitive impairment, or stroke, and nonadherence to study protocol, did not alter the findings. Prior hormone therapy use and duration of prior use did not affect the interpretation of the results, nor did timing of prior hormone therapy initiation with respect to the final menstrual period. More women in the estrogen plus progestin group had a substantial and clinically important decline (> or =2 SDs) in Modified Mini-Mental State Examination total score (6.7%) compared with the placebo group (4.8%) (P =.008).Among postmenopausal women aged 65 years or older, estrogen plus progestin did not improve cognitive function when compared with placebo. While most women receiving estrogen plus progestin did not experience clinically relevant adverse effects on cognition compared with placebo, a small increased risk of clinically meaningful cognitive decline occurred in the estrogen plus progestin group.",peo,INCLUDE,1,0.6006113285579093,0.8857675191023606,0.029408133284560045,label_error,"Study meets all criteria: postmenopausal women (Population), estrogen-progestin therapy (Exposure), cognitive function (Outcome), and RCT design. Gold-standard exclusion is incorrect."
Brouwer_2019,https://openalex.org/W2143225138,W2143225138,Overgeneral autobiographical memory predicts diagnostic status in depression.,"Major depressive disorder (MDD) is characterised by difficulties in retrieving specific autobiographical memories, with a significant propensity towards categoric memories (i.e. memories of a summary type). Previous studies have demonstrated that this overgeneral memory is a valid predictor of the course of depression, with reduced specificity being associated with worse outcome. Most of these studies have employed continuous measures of depression to assess the course of the symptoms. This study investigated whether overgeneral memory also predicts clinical status at follow-up (i.e. whether patients still meet criteria for depression). Patients who fulfilled criteria for major depressive disorder were tested shortly after admission to the hospital and were retested some weeks later. It was found that lower levels of specificity or a higher number of categoric memories were associated with a higher probability of still being diagnosed with MDD. These memory variables outperformed other relevant indices, such as depression severity, rumination, level of self-esteem and dysfunctional attitudes.",pif,INCLUDE,1,0.6628004376244008,0.7711054127039705,0.07788636519347059,genuine_fp,"Study design violation: Abstract indicates patients were tested 'shortly after admission' and retested 'some weeks later', which is insufficient follow-up duration for relapse/recurrence studies and likely represents treatment response assessment, excluded by criteria."
Walker_2018,https://openalex.org/W1496227568,W1496227568,Sex differences in transgenerational alterations of growth and metabolism in progeny (F<sub>2</sub>) of female offspring (F<sub>1</sub>) of rats fed a low protein diet during pregnancy and lactation,"Compelling epidemiological and experimental evidence indicates that a suboptimal environment during fetal and neonatal development in both humans and animals may programme offspring susceptibility to later development of several chronic diseases including obesity and diabetes in which altered carbohydrate metabolism plays a central role. One of the most interesting and significant features of developmental programming is the evidence from several studies that the adverse consequences of altered intrauterine environments can be passed transgenerationally from mother (F0) to daughter (F1) to second generation offspring (F2). We determined whether when F0 female rats are exposed to protein restriction during pregnancy and/or lactation their F1 female pups deliver F2 offspring with in vivo evidence of altered glucose and insulin metabolism. We fed F0 virgin Wistar rats a normal control 20% casein diet (C) or a protein restricted isocaloric diet (R) containing 10% casein during pregnancy. F1 female R pups weighed less than C at birth. After delivery, mothers received C or R diet during lactation to provide four F1 offspring groups CC (first letter pregnancy diet and second lactation diet), RR, CR and RC. All F1 female offspring were fed ad libitum with C diet after weaning and during their first pregnancy and lactation. As they grew female offspring (F1) of RR and CR mothers exhibited low body weight and food intake with increased sensitivity to insulin during a glucose tolerance test at 110 days of postnatal life. Male F2 CR offspring showed evidence of insulin resistance. In contrast RC F2 females showed evidence of insulin resistance. Sex differences were also observed in F2 offspring in resting glucose and insulin and insulin: glucose ratios. These sex differences also showed differences specific to stage of development time window. We conclude that maternal protein restriction adversely affects glucose and insulin metabolism of male and female F2 offspring in a manner specific to sex and developmental time window during their mother's (the F1) fetal and neonatal development.",peco,INCLUDE,1,0.6192744919087169,0.7937005259840998,0.04144718523770774,label_error,"Study meets all criteria: mammalian model (rats), transgenerational exposure (F0 protein restriction), F2 outcomes (glucose/insulin metabolism), unexposed control (CC group), and relevant health effects (insulin resistance). Gold-standard exclusion appears incorrect."
