sample_id,dataset,record_id,title,abstract,element_key,element_description,truth_label
S051,Moran_2021,https://openalex.org/W2560119144,The behavioural consequences of translocation: how do invasive cane toads (Rhinella marina) respond to transport and release to novel environments?,"Invasive species must respond appropriately to novel habitats as they expand their ranges. The degree of habitat novelty is likely to be the highest immediately following human-mediated range-expansion, which can move an individual very large distances beyond its home range within a short space of time. How does translocation affect those critically important initial colonists? We collected cane toads (Rhinella marina) in eastern Australia in heath and woodland habitats, simulated either short-d",study_design,study_design,
S052,Moran_2021,https://openalex.org/W2051787103,Repeated stressor exposure enhances contextual fear memory in a beta-adrenergic receptor-dependent process and increases impulsivity in a non-beta receptor-dependent fashion,"Memory formation is promoted by stress via the release of norepinephrine and stimulation of beta-adrenergic receptors (β-ARs). Previous data demonstrate that repeated stressor exposure increases norepinephrine turnover and β-AR signaling within the amygdala, which led to the hypothesis that some stress-induced behavioral changes are likely due to facilitated associative learning. To test this, Fischer rats were exposed to chronic mild stress for four days. On day 5, subjects (including non-stres",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,
S052,Moran_2021,https://openalex.org/W2051787103,Repeated stressor exposure enhances contextual fear memory in a beta-adrenergic receptor-dependent process and increases impulsivity in a non-beta receptor-dependent fashion,"Memory formation is promoted by stress via the release of norepinephrine and stimulation of beta-adrenergic receptors (β-ARs). Previous data demonstrate that repeated stressor exposure increases norepinephrine turnover and β-AR signaling within the amygdala, which led to the hypothesis that some stress-induced behavioral changes are likely due to facilitated associative learning. To test this, Fischer rats were exposed to chronic mild stress for four days. On day 5, subjects (including non-stres",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,
S052,Moran_2021,https://openalex.org/W2051787103,Repeated stressor exposure enhances contextual fear memory in a beta-adrenergic receptor-dependent process and increases impulsivity in a non-beta receptor-dependent fashion,"Memory formation is promoted by stress via the release of norepinephrine and stimulation of beta-adrenergic receptors (β-ARs). Previous data demonstrate that repeated stressor exposure increases norepinephrine turnover and β-AR signaling within the amygdala, which led to the hypothesis that some stress-induced behavioral changes are likely due to facilitated associative learning. To test this, Fischer rats were exposed to chronic mild stress for four days. On day 5, subjects (including non-stres",study_design,study_design,
S053,Moran_2021,https://openalex.org/W2054857756,"Territoriality, Vegetation Complexity, and Biological Control: The Case for Spiders","We constructed a model of territoriality relating the probability of starvation in a nonstationary, variable environment to the costs and benefits of feeding, defense, and exploration and their variances. The model suggests that survival in a territory increases with increasing food abundance and with decreasing defense and exploration costs. Territoriality, a risk-averse behavior, is favored when an animal's net expected energy balance is positive (see also Stephens 1981). When the expected ene",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,
S053,Moran_2021,https://openalex.org/W2054857756,"Territoriality, Vegetation Complexity, and Biological Control: The Case for Spiders","We constructed a model of territoriality relating the probability of starvation in a nonstationary, variable environment to the costs and benefits of feeding, defense, and exploration and their variances. The model suggests that survival in a territory increases with increasing food abundance and with decreasing defense and exploration costs. Territoriality, a risk-averse behavior, is favored when an animal's net expected energy balance is positive (see also Stephens 1981). When the expected ene",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,
S053,Moran_2021,https://openalex.org/W2054857756,"Territoriality, Vegetation Complexity, and Biological Control: The Case for Spiders","We constructed a model of territoriality relating the probability of starvation in a nonstationary, variable environment to the costs and benefits of feeding, defense, and exploration and their variances. The model suggests that survival in a territory increases with increasing food abundance and with decreasing defense and exploration costs. Territoriality, a risk-averse behavior, is favored when an animal's net expected energy balance is positive (see also Stephens 1981). When the expected ene",study_design,study_design,
S054,Moran_2021,https://openalex.org/W2106094754,Prey habitat selection under shared predation: tradeoffs between risk and competition?,An individual’s choice of habitat should optimize amongst conflicting demands in a way that maximizes its fitness. Habitat selection by one species will often be influenced by presence and abundance of competitors that interact directly and indirectly with each other (such as through shared predators). The optimal habitat choice will thus depend on competition for resources by other species that can also modify predation risk. It may be possible to disentangle these two effects with careful anal,population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,
S054,Moran_2021,https://openalex.org/W2106094754,Prey habitat selection under shared predation: tradeoffs between risk and competition?,An individual’s choice of habitat should optimize amongst conflicting demands in a way that maximizes its fitness. Habitat selection by one species will often be influenced by presence and abundance of competitors that interact directly and indirectly with each other (such as through shared predators). The optimal habitat choice will thus depend on competition for resources by other species that can also modify predation risk. It may be possible to disentangle these two effects with careful anal,exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,
S054,Moran_2021,https://openalex.org/W2106094754,Prey habitat selection under shared predation: tradeoffs between risk and competition?,An individual’s choice of habitat should optimize amongst conflicting demands in a way that maximizes its fitness. Habitat selection by one species will often be influenced by presence and abundance of competitors that interact directly and indirectly with each other (such as through shared predators). The optimal habitat choice will thus depend on competition for resources by other species that can also modify predation risk. It may be possible to disentangle these two effects with careful anal,study_design,study_design,
S055,Moran_2021,https://openalex.org/W2134682046,Epigenetic mechanisms that underpin metabolic and cardiovascular diseases,"Cellular commitment to a specific lineage is controlled by differential silencing of genes, which in turn depends on epigenetic processes such as DNA methylation and histone modification. During early embryogenesis, the mammalian genome is `wiped clean' of most epigenetic modifications, which are progressively re-established during embryonic development. Thus, the epigenome of each mature cellular lineage carries the record of its developmental history. The subsequent trajectory and pattern of d",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,
S055,Moran_2021,https://openalex.org/W2134682046,Epigenetic mechanisms that underpin metabolic and cardiovascular diseases,"Cellular commitment to a specific lineage is controlled by differential silencing of genes, which in turn depends on epigenetic processes such as DNA methylation and histone modification. During early embryogenesis, the mammalian genome is `wiped clean' of most epigenetic modifications, which are progressively re-established during embryonic development. Thus, the epigenome of each mature cellular lineage carries the record of its developmental history. The subsequent trajectory and pattern of d",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,
S055,Moran_2021,https://openalex.org/W2134682046,Epigenetic mechanisms that underpin metabolic and cardiovascular diseases,"Cellular commitment to a specific lineage is controlled by differential silencing of genes, which in turn depends on epigenetic processes such as DNA methylation and histone modification. During early embryogenesis, the mammalian genome is `wiped clean' of most epigenetic modifications, which are progressively re-established during embryonic development. Thus, the epigenome of each mature cellular lineage carries the record of its developmental history. The subsequent trajectory and pattern of d",study_design,study_design,
S056,Moran_2021,https://openalex.org/W2769509514,Copepod avoidance of thin chemical layers of harmful algal compounds,"In a physical model of a thin planktonic layer, the estuarine copepod Acartia tonsa strongly avoided weakly stratified layers of dissolved chemical compounds from the harmful dinoflagellate Karenia brevis. Chemical-induced changes in swimming kinematics allowed copepods to effectively avoid the layer and surrounding volume, highlighting the relevance of harmful alga-grazer interactions at a distance that involve dissolved chemical signals. Avoidance increased significantly with increasing chemic",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,
S056,Moran_2021,https://openalex.org/W2769509514,Copepod avoidance of thin chemical layers of harmful algal compounds,"In a physical model of a thin planktonic layer, the estuarine copepod Acartia tonsa strongly avoided weakly stratified layers of dissolved chemical compounds from the harmful dinoflagellate Karenia brevis. Chemical-induced changes in swimming kinematics allowed copepods to effectively avoid the layer and surrounding volume, highlighting the relevance of harmful alga-grazer interactions at a distance that involve dissolved chemical signals. Avoidance increased significantly with increasing chemic",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,
S056,Moran_2021,https://openalex.org/W2769509514,Copepod avoidance of thin chemical layers of harmful algal compounds,"In a physical model of a thin planktonic layer, the estuarine copepod Acartia tonsa strongly avoided weakly stratified layers of dissolved chemical compounds from the harmful dinoflagellate Karenia brevis. Chemical-induced changes in swimming kinematics allowed copepods to effectively avoid the layer and surrounding volume, highlighting the relevance of harmful alga-grazer interactions at a distance that involve dissolved chemical signals. Avoidance increased significantly with increasing chemic",study_design,study_design,
S057,Moran_2021,https://openalex.org/W431357872,The Role of Psychogeriatrics in Healthy Living and Active Ageing.,"A healthy and active life is a key issue for elderly citizens, above all when psychological complications such as depression and anxiety disorders, late delusion or loneliness can be observed. Moreover, medical pathologies in elderly patients often have a multi-factorial etiology and many psychopathological dimensions and psychosocial risk factors are underestimated. From the perspective of clinical health psychology, psychogeriatrics could play an important role in promoting active ageing and a",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,
S057,Moran_2021,https://openalex.org/W431357872,The Role of Psychogeriatrics in Healthy Living and Active Ageing.,"A healthy and active life is a key issue for elderly citizens, above all when psychological complications such as depression and anxiety disorders, late delusion or loneliness can be observed. Moreover, medical pathologies in elderly patients often have a multi-factorial etiology and many psychopathological dimensions and psychosocial risk factors are underestimated. From the perspective of clinical health psychology, psychogeriatrics could play an important role in promoting active ageing and a",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,
S057,Moran_2021,https://openalex.org/W431357872,The Role of Psychogeriatrics in Healthy Living and Active Ageing.,"A healthy and active life is a key issue for elderly citizens, above all when psychological complications such as depression and anxiety disorders, late delusion or loneliness can be observed. Moreover, medical pathologies in elderly patients often have a multi-factorial etiology and many psychopathological dimensions and psychosocial risk factors are underestimated. From the perspective of clinical health psychology, psychogeriatrics could play an important role in promoting active ageing and a",study_design,study_design,
S058,Moran_2021,https://openalex.org/W2163614167,Ecological and Biomechanical Insights into the Evolution of Gliding in Mammals,"Gliding has evolved independently at least six times in mammals. Multiple hypotheses have been proposed to explain the evolution of gliding. These include the evasion of predators, economical locomotion or foraging, control of landing forces, and habitat structure. Here we use a combination of comparative methods and ecological and biomechanical data collected from free-ranging animals to evaluate these hypotheses. Our comparative data suggest that the origins of gliding are often associated wit",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,
S058,Moran_2021,https://openalex.org/W2163614167,Ecological and Biomechanical Insights into the Evolution of Gliding in Mammals,"Gliding has evolved independently at least six times in mammals. Multiple hypotheses have been proposed to explain the evolution of gliding. These include the evasion of predators, economical locomotion or foraging, control of landing forces, and habitat structure. Here we use a combination of comparative methods and ecological and biomechanical data collected from free-ranging animals to evaluate these hypotheses. Our comparative data suggest that the origins of gliding are often associated wit",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,
S058,Moran_2021,https://openalex.org/W2163614167,Ecological and Biomechanical Insights into the Evolution of Gliding in Mammals,"Gliding has evolved independently at least six times in mammals. Multiple hypotheses have been proposed to explain the evolution of gliding. These include the evasion of predators, economical locomotion or foraging, control of landing forces, and habitat structure. Here we use a combination of comparative methods and ecological and biomechanical data collected from free-ranging animals to evaluate these hypotheses. Our comparative data suggest that the origins of gliding are often associated wit",study_design,study_design,
S059,Moran_2021,https://openalex.org/W2795184290,Do detour tasks provide accurate assays of inhibitory control?,"Transparent Cylinder and Barrier tasks are used to purportedly assess inhibitory control in a variety of animals. However, we suspect that performances on these detour tasks are influenced by non-cognitive traits, which may result in inaccurate assays of inhibitory control. We therefore reared pheasants under standardized conditions and presented each bird with two sets of similar tasks commonly used to measure inhibitory control. We recorded the number of times subjects incorrectly attempted to",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,
S059,Moran_2021,https://openalex.org/W2795184290,Do detour tasks provide accurate assays of inhibitory control?,"Transparent Cylinder and Barrier tasks are used to purportedly assess inhibitory control in a variety of animals. However, we suspect that performances on these detour tasks are influenced by non-cognitive traits, which may result in inaccurate assays of inhibitory control. We therefore reared pheasants under standardized conditions and presented each bird with two sets of similar tasks commonly used to measure inhibitory control. We recorded the number of times subjects incorrectly attempted to",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,
S059,Moran_2021,https://openalex.org/W2795184290,Do detour tasks provide accurate assays of inhibitory control?,"Transparent Cylinder and Barrier tasks are used to purportedly assess inhibitory control in a variety of animals. However, we suspect that performances on these detour tasks are influenced by non-cognitive traits, which may result in inaccurate assays of inhibitory control. We therefore reared pheasants under standardized conditions and presented each bird with two sets of similar tasks commonly used to measure inhibitory control. We recorded the number of times subjects incorrectly attempted to",study_design,study_design,
S060,Moran_2021,https://openalex.org/W2007603696,Physical activity and healthy diet: determinants and implicit relationship,"People who decide to lose weight by dieting often do so without participating in any associated physical activity. Although some people who participate in sports are unconcerned about their diet, it is generally believed that people who exercise tend to eat a healthy diet and those who do not exercise eat a less healthy diet. There is no clear relationship between the decisions regarding participation in physical activity and eating a healthy diet when choices are taken freely and not influenced",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,
S060,Moran_2021,https://openalex.org/W2007603696,Physical activity and healthy diet: determinants and implicit relationship,"People who decide to lose weight by dieting often do so without participating in any associated physical activity. Although some people who participate in sports are unconcerned about their diet, it is generally believed that people who exercise tend to eat a healthy diet and those who do not exercise eat a less healthy diet. There is no clear relationship between the decisions regarding participation in physical activity and eating a healthy diet when choices are taken freely and not influenced",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,
S060,Moran_2021,https://openalex.org/W2007603696,Physical activity and healthy diet: determinants and implicit relationship,"People who decide to lose weight by dieting often do so without participating in any associated physical activity. Although some people who participate in sports are unconcerned about their diet, it is generally believed that people who exercise tend to eat a healthy diet and those who do not exercise eat a less healthy diet. There is no clear relationship between the decisions regarding participation in physical activity and eating a healthy diet when choices are taken freely and not influenced",study_design,study_design,
S061,Moran_2021,https://openalex.org/W2063150393,Why pelagic planktivores should be unselective feeders,"Diet width theory is a branch of optimal foraging theory, used to predict which fractions of the potential food encountered should be pursued. For pelagic fish, it is generally assumed that light is the dominant stimulus for both prey encounter rate and mortality risk. In order to achieve encounter rates allowing selective feeding, the pelagic predator exposes itself to enhanced predation risk for a prolonged time. The gain in growth obtained by diet selection may seldom outweigh the fitness cos",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,
S061,Moran_2021,https://openalex.org/W2063150393,Why pelagic planktivores should be unselective feeders,"Diet width theory is a branch of optimal foraging theory, used to predict which fractions of the potential food encountered should be pursued. For pelagic fish, it is generally assumed that light is the dominant stimulus for both prey encounter rate and mortality risk. In order to achieve encounter rates allowing selective feeding, the pelagic predator exposes itself to enhanced predation risk for a prolonged time. The gain in growth obtained by diet selection may seldom outweigh the fitness cos",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,
S061,Moran_2021,https://openalex.org/W2063150393,Why pelagic planktivores should be unselective feeders,"Diet width theory is a branch of optimal foraging theory, used to predict which fractions of the potential food encountered should be pursued. For pelagic fish, it is generally assumed that light is the dominant stimulus for both prey encounter rate and mortality risk. In order to achieve encounter rates allowing selective feeding, the pelagic predator exposes itself to enhanced predation risk for a prolonged time. The gain in growth obtained by diet selection may seldom outweigh the fitness cos",study_design,study_design,
S062,Moran_2021,https://openalex.org/W2014939582,Stress reactions at slaughter and meat quality in pigs: genetic background and prior experience,"Abstract Stress reactions to the slaughter procedure influence ante- and post-mortem muscle metabolism and, consequently, the rate and extent of glycogen breakdown and pH decline, colour and drip loss. Effects are principally due to variations in ATPase activity and muscle glycogen reserves. Behavioural, physiological and metabolic responses to aversive situations depend on genetic background and prior experience of the animals. For example, reactivity to humans depends on breed; compared to Lar",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,
S062,Moran_2021,https://openalex.org/W2014939582,Stress reactions at slaughter and meat quality in pigs: genetic background and prior experience,"Abstract Stress reactions to the slaughter procedure influence ante- and post-mortem muscle metabolism and, consequently, the rate and extent of glycogen breakdown and pH decline, colour and drip loss. Effects are principally due to variations in ATPase activity and muscle glycogen reserves. Behavioural, physiological and metabolic responses to aversive situations depend on genetic background and prior experience of the animals. For example, reactivity to humans depends on breed; compared to Lar",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,
S062,Moran_2021,https://openalex.org/W2014939582,Stress reactions at slaughter and meat quality in pigs: genetic background and prior experience,"Abstract Stress reactions to the slaughter procedure influence ante- and post-mortem muscle metabolism and, consequently, the rate and extent of glycogen breakdown and pH decline, colour and drip loss. Effects are principally due to variations in ATPase activity and muscle glycogen reserves. Behavioural, physiological and metabolic responses to aversive situations depend on genetic background and prior experience of the animals. For example, reactivity to humans depends on breed; compared to Lar",study_design,study_design,
S063,Moran_2021,https://openalex.org/W2083050671,Predatory mites learn to discriminate between plant volatiles induced by prey and nonprey herbivores,"Many carnivorous arthropods can use chemical information from plants to locate their herbivorous prey. The composition of blends of herbivore-induced plant volatiles can vary with plant and herbivore species and thus carnivores are confronted with variable information about the presence of their prey. Such environmental variation is expected to favour learning. We investigated the learning ability of the predatory mite Phytoseiulus persimilis, a specialized natural enemy of polyphagous spider mi",population,Population | Include: Humans; Adults; Adolescents; Children; General population | Exclude: Animals; In vitro studies; Cell lines,
S063,Moran_2021,https://openalex.org/W2083050671,Predatory mites learn to discriminate between plant volatiles induced by prey and nonprey herbivores,"Many carnivorous arthropods can use chemical information from plants to locate their herbivorous prey. The composition of blends of herbivore-induced plant volatiles can vary with plant and herbivore species and thus carnivores are confronted with variable information about the presence of their prey. Such environmental variation is expected to favour learning. We investigated the learning ability of the predatory mite Phytoseiulus persimilis, a specialized natural enemy of polyphagous spider mi",exposure,Exposure | Include: Malnutrition; Undernutrition; Overnutrition; Food insecurity; Hunger | Exclude: Adequate nutrition; Nutritional supplementation (as an intervention); Therapeutic diets for disease management,
S063,Moran_2021,https://openalex.org/W2083050671,Predatory mites learn to discriminate between plant volatiles induced by prey and nonprey herbivores,"Many carnivorous arthropods can use chemical information from plants to locate their herbivorous prey. The composition of blends of herbivore-induced plant volatiles can vary with plant and herbivore species and thus carnivores are confronted with variable information about the presence of their prey. Such environmental variation is expected to favour learning. We investigated the learning ability of the predatory mite Phytoseiulus persimilis, a specialized natural enemy of polyphagous spider mi",study_design,study_design,
S064,Radjenovic_2013,https://openalex.org/W2035892768,A functional approach to program testing and analysis,"An integrated approach to testing is described which includes both static and dynamic analysis methods and which is based on theoretical results that prove both its effectiveness and efficiency. Programs are viewed as consisting of collections of functions that are joined together using elementary functional forms or complex functional structures. Functional testing is identified as the input-output analysis of functional forms. Classes of faults are defined for these forms, and results are pres",population,Population | Include: software code; source code; software modules; software components; software classes | Exclude: hardware faults; network faults; human error (non-software),
S064,Radjenovic_2013,https://openalex.org/W2035892768,A functional approach to program testing and analysis,"An integrated approach to testing is described which includes both static and dynamic analysis methods and which is based on theoretical results that prove both its effectiveness and efficiency. Programs are viewed as consisting of collections of functions that are joined together using elementary functional forms or complex functional structures. Functional testing is identified as the input-output analysis of functional forms. Classes of faults are defined for these forms, and results are pres",concept,Concept | Include: software metrics; code metrics; object-oriented metrics; complexity metrics; size metrics | Exclude: software quality models; software reliability growth models; software cost estimation,
S064,Radjenovic_2013,https://openalex.org/W2035892768,A functional approach to program testing and analysis,"An integrated approach to testing is described which includes both static and dynamic analysis methods and which is based on theoretical results that prove both its effectiveness and efficiency. Programs are viewed as consisting of collections of functions that are joined together using elementary functional forms or complex functional structures. Functional testing is identified as the input-output analysis of functional forms. Classes of faults are defined for these forms, and results are pres",study_design,study_design,
S065,Radjenovic_2013,https://openalex.org/W2132580320,Teletraffic simulation of cellular networks: modeling the handoff arrivals and the handoff delay,The paper presents an analysis of teletraffic variables in cellular networks. The variables studied are the time between two consecutive handoff arrivals and the handoff delay. These teletraffic variables are characterized by means of an advanced software simulator that models several scenarios assuming fixed channel allocation. Information about the quality of service is also provided. A large set of scenarios has been simulated and the characterization results derived from its study have been ,population,Population | Include: software code; source code; software modules; software components; software classes | Exclude: hardware faults; network faults; human error (non-software),
S065,Radjenovic_2013,https://openalex.org/W2132580320,Teletraffic simulation of cellular networks: modeling the handoff arrivals and the handoff delay,The paper presents an analysis of teletraffic variables in cellular networks. The variables studied are the time between two consecutive handoff arrivals and the handoff delay. These teletraffic variables are characterized by means of an advanced software simulator that models several scenarios assuming fixed channel allocation. Information about the quality of service is also provided. A large set of scenarios has been simulated and the characterization results derived from its study have been ,concept,Concept | Include: software metrics; code metrics; object-oriented metrics; complexity metrics; size metrics | Exclude: software quality models; software reliability growth models; software cost estimation,
S065,Radjenovic_2013,https://openalex.org/W2132580320,Teletraffic simulation of cellular networks: modeling the handoff arrivals and the handoff delay,The paper presents an analysis of teletraffic variables in cellular networks. The variables studied are the time between two consecutive handoff arrivals and the handoff delay. These teletraffic variables are characterized by means of an advanced software simulator that models several scenarios assuming fixed channel allocation. Information about the quality of service is also provided. A large set of scenarios has been simulated and the characterization results derived from its study have been ,study_design,study_design,
S066,Radjenovic_2013,https://openalex.org/W2163865887,Dynamic resource migration for multiparty real-time communication,"With long-lived multi-party connections, resource allocation subsystems in distributed real-time systems or communication networks must be aware of dynamically changing network load in order to reduce call-blocking probabilities. We describe a distributed mechanism to dynamically reallocate (migrate) resources without adversely affecting the performance that established connections receive. In addition to allowing systems to dynamically adapt to load, this mechanism allows for distributed relaxa",population,Population | Include: software code; source code; software modules; software components; software classes | Exclude: hardware faults; network faults; human error (non-software),
S066,Radjenovic_2013,https://openalex.org/W2163865887,Dynamic resource migration for multiparty real-time communication,"With long-lived multi-party connections, resource allocation subsystems in distributed real-time systems or communication networks must be aware of dynamically changing network load in order to reduce call-blocking probabilities. We describe a distributed mechanism to dynamically reallocate (migrate) resources without adversely affecting the performance that established connections receive. In addition to allowing systems to dynamically adapt to load, this mechanism allows for distributed relaxa",concept,Concept | Include: software metrics; code metrics; object-oriented metrics; complexity metrics; size metrics | Exclude: software quality models; software reliability growth models; software cost estimation,
S066,Radjenovic_2013,https://openalex.org/W2163865887,Dynamic resource migration for multiparty real-time communication,"With long-lived multi-party connections, resource allocation subsystems in distributed real-time systems or communication networks must be aware of dynamically changing network load in order to reduce call-blocking probabilities. We describe a distributed mechanism to dynamically reallocate (migrate) resources without adversely affecting the performance that established connections receive. In addition to allowing systems to dynamically adapt to load, this mechanism allows for distributed relaxa",study_design,study_design,
S067,Radjenovic_2013,https://openalex.org/W2116090450,A test of precision GPS clock synchronization,"This paper describes tests of precision GPS time transfer using geodetic-quality TurboRogue receivers. The GPS data are processed with the GIPSY-OASIS II software, which simultaneously estimates the GPS satellite orbits and clocks, receiver locations and clock offsets, as well as other parameters such as Earth orientation. This GPS solution technique, which emphasizes high accuracy GPS orbit determination and observable modeling, has been shown to enable sub-1 ns time transfer at global distance",population,Population | Include: software code; source code; software modules; software components; software classes | Exclude: hardware faults; network faults; human error (non-software),
S067,Radjenovic_2013,https://openalex.org/W2116090450,A test of precision GPS clock synchronization,"This paper describes tests of precision GPS time transfer using geodetic-quality TurboRogue receivers. The GPS data are processed with the GIPSY-OASIS II software, which simultaneously estimates the GPS satellite orbits and clocks, receiver locations and clock offsets, as well as other parameters such as Earth orientation. This GPS solution technique, which emphasizes high accuracy GPS orbit determination and observable modeling, has been shown to enable sub-1 ns time transfer at global distance",concept,Concept | Include: software metrics; code metrics; object-oriented metrics; complexity metrics; size metrics | Exclude: software quality models; software reliability growth models; software cost estimation,
S067,Radjenovic_2013,https://openalex.org/W2116090450,A test of precision GPS clock synchronization,"This paper describes tests of precision GPS time transfer using geodetic-quality TurboRogue receivers. The GPS data are processed with the GIPSY-OASIS II software, which simultaneously estimates the GPS satellite orbits and clocks, receiver locations and clock offsets, as well as other parameters such as Earth orientation. This GPS solution technique, which emphasizes high accuracy GPS orbit determination and observable modeling, has been shown to enable sub-1 ns time transfer at global distance",study_design,study_design,
S068,Radjenovic_2013,https://openalex.org/W2102955050,Fault detection effectiveness of spathic test data,"This paper presents an approach for generating test data for unit-level, and possibly integration-level, testing based on sampling over intervals of the input probability distribution, i.e., one that has been divided or layered according to criteria. Our approach is termed as it selects random values felt to be most likely or least likely to occur from a segmented input probability distribution. Also, it allows the layers to be further segmented if additional test data is required later in the t",population,Population | Include: software code; source code; software modules; software components; software classes | Exclude: hardware faults; network faults; human error (non-software),
S068,Radjenovic_2013,https://openalex.org/W2102955050,Fault detection effectiveness of spathic test data,"This paper presents an approach for generating test data for unit-level, and possibly integration-level, testing based on sampling over intervals of the input probability distribution, i.e., one that has been divided or layered according to criteria. Our approach is termed as it selects random values felt to be most likely or least likely to occur from a segmented input probability distribution. Also, it allows the layers to be further segmented if additional test data is required later in the t",concept,Concept | Include: software metrics; code metrics; object-oriented metrics; complexity metrics; size metrics | Exclude: software quality models; software reliability growth models; software cost estimation,
S068,Radjenovic_2013,https://openalex.org/W2102955050,Fault detection effectiveness of spathic test data,"This paper presents an approach for generating test data for unit-level, and possibly integration-level, testing based on sampling over intervals of the input probability distribution, i.e., one that has been divided or layered according to criteria. Our approach is termed as it selects random values felt to be most likely or least likely to occur from a segmented input probability distribution. Also, it allows the layers to be further segmented if additional test data is required later in the t",study_design,study_design,
S069,Radjenovic_2013,https://openalex.org/W2165885026,Wrapper–Filter Feature Selection Algorithm Using a Memetic Framework,"This correspondence presents a novel hybrid wrapper and filter feature selection algorithm for a classification problem using a memetic framework. It incorporates a filter ranking method in the traditional genetic algorithm to improve classification performance and accelerate the search in identifying the core feature subsets. Particularly, the method adds or deletes a feature from a candidate feature subset based on the univariate feature ranking information. This empirical study on commonly us",population,Population | Include: software code; source code; software modules; software components; software classes | Exclude: hardware faults; network faults; human error (non-software),
S069,Radjenovic_2013,https://openalex.org/W2165885026,Wrapper–Filter Feature Selection Algorithm Using a Memetic Framework,"This correspondence presents a novel hybrid wrapper and filter feature selection algorithm for a classification problem using a memetic framework. It incorporates a filter ranking method in the traditional genetic algorithm to improve classification performance and accelerate the search in identifying the core feature subsets. Particularly, the method adds or deletes a feature from a candidate feature subset based on the univariate feature ranking information. This empirical study on commonly us",concept,Concept | Include: software metrics; code metrics; object-oriented metrics; complexity metrics; size metrics | Exclude: software quality models; software reliability growth models; software cost estimation,
S069,Radjenovic_2013,https://openalex.org/W2165885026,Wrapper–Filter Feature Selection Algorithm Using a Memetic Framework,"This correspondence presents a novel hybrid wrapper and filter feature selection algorithm for a classification problem using a memetic framework. It incorporates a filter ranking method in the traditional genetic algorithm to improve classification performance and accelerate the search in identifying the core feature subsets. Particularly, the method adds or deletes a feature from a candidate feature subset based on the univariate feature ranking information. This empirical study on commonly us",study_design,study_design,
