dataset,record_id,model_id,element_key,element_group,model_match,model_evidence
van_de_Schoot_2018,https://openalex.org/W2188367001,qwen3,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,qwen3,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,qwen3,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W2188367001,kimi-k2,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,kimi-k2,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,kimi-k2,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,kimi-k2,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,kimi-k2,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,kimi-k2,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,kimi-k2,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,kimi-k2,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,kimi-k2,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W2188367001,llama4-maverick,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,llama4-maverick,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,llama4-maverick,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,llama4-maverick,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,llama4-maverick,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,llama4-maverick,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,llama4-maverick,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,llama4-maverick,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W2188367001,llama4-maverick,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W2079008625,deepseek-v3,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,deepseek-v3,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,deepseek-v3,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,deepseek-v3,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,deepseek-v3,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,deepseek-v3,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,deepseek-v3,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,deepseek-v3,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,deepseek-v3,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W2079008625,qwen3,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,qwen3,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,qwen3,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,qwen3,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,qwen3,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,qwen3,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,qwen3,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,qwen3,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,qwen3,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W2079008625,kimi-k2,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,kimi-k2,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,kimi-k2,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,kimi-k2,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,kimi-k2,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,kimi-k2,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,kimi-k2,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,kimi-k2,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,kimi-k2,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W2079008625,llama4-maverick,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,llama4-maverick,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,llama4-maverick,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,llama4-maverick,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,llama4-maverick,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,llama4-maverick,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,llama4-maverick,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,llama4-maverick,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W2079008625,llama4-maverick,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W1996693130,deepseek-v3,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,deepseek-v3,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,deepseek-v3,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,deepseek-v3,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,deepseek-v3,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,deepseek-v3,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,deepseek-v3,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,deepseek-v3,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,deepseek-v3,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W1996693130,qwen3,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,qwen3,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,qwen3,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,qwen3,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,qwen3,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,qwen3,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,qwen3,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,qwen3,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,qwen3,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W1996693130,kimi-k2,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,kimi-k2,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,kimi-k2,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,kimi-k2,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,kimi-k2,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,kimi-k2,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,kimi-k2,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,kimi-k2,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,kimi-k2,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W1996693130,llama4-maverick,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,llama4-maverick,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,llama4-maverick,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,llama4-maverick,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,llama4-maverick,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,llama4-maverick,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,llama4-maverick,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,llama4-maverick,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W1996693130,llama4-maverick,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W1981812147,deepseek-v3,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,deepseek-v3,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,deepseek-v3,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,deepseek-v3,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,deepseek-v3,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,deepseek-v3,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,deepseek-v3,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,deepseek-v3,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,deepseek-v3,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W1981812147,qwen3,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,qwen3,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,qwen3,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,qwen3,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,qwen3,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,qwen3,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,qwen3,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,qwen3,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,qwen3,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W1981812147,kimi-k2,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,kimi-k2,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,kimi-k2,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,kimi-k2,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,kimi-k2,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,kimi-k2,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,kimi-k2,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,kimi-k2,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,kimi-k2,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W1981812147,llama4-maverick,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,llama4-maverick,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,llama4-maverick,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,llama4-maverick,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,llama4-maverick,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,llama4-maverick,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,llama4-maverick,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,llama4-maverick,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W1981812147,llama4-maverick,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W2134587054,deepseek-v3,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,deepseek-v3,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,deepseek-v3,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,deepseek-v3,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,deepseek-v3,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,deepseek-v3,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,deepseek-v3,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,deepseek-v3,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,deepseek-v3,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W2134587054,qwen3,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,qwen3,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,qwen3,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,qwen3,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,qwen3,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,qwen3,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,qwen3,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,qwen3,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,qwen3,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W2134587054,kimi-k2,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,kimi-k2,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,kimi-k2,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,kimi-k2,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,kimi-k2,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,kimi-k2,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,kimi-k2,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,kimi-k2,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,kimi-k2,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W2134587054,llama4-maverick,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,llama4-maverick,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,llama4-maverick,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,llama4-maverick,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,llama4-maverick,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,llama4-maverick,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,llama4-maverick,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,llama4-maverick,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W2134587054,llama4-maverick,study_design,study_design,,
Moran_2021,https://openalex.org/W2560119144,deepseek-v3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2560119144,deepseek-v3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2560119144,deepseek-v3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2560119144,deepseek-v3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2560119144,deepseek-v3,population,population_like,,
Moran_2021,https://openalex.org/W2560119144,deepseek-v3,study_design,study_design,,
Moran_2021,https://openalex.org/W2560119144,qwen3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2560119144,qwen3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2560119144,qwen3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2560119144,qwen3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2560119144,qwen3,population,population_like,,
Moran_2021,https://openalex.org/W2560119144,qwen3,study_design,study_design,,
Moran_2021,https://openalex.org/W2560119144,kimi-k2,comparator,topic_like,,
Moran_2021,https://openalex.org/W2560119144,kimi-k2,comparison,topic_like,,
Moran_2021,https://openalex.org/W2560119144,kimi-k2,exposure,topic_like,,
Moran_2021,https://openalex.org/W2560119144,kimi-k2,outcome,topic_like,,
Moran_2021,https://openalex.org/W2560119144,kimi-k2,population,population_like,,
Moran_2021,https://openalex.org/W2560119144,kimi-k2,study_design,study_design,,
Moran_2021,https://openalex.org/W2560119144,llama4-maverick,comparator,topic_like,,
Moran_2021,https://openalex.org/W2560119144,llama4-maverick,comparison,topic_like,,
Moran_2021,https://openalex.org/W2560119144,llama4-maverick,exposure,topic_like,,
Moran_2021,https://openalex.org/W2560119144,llama4-maverick,outcome,topic_like,,
Moran_2021,https://openalex.org/W2560119144,llama4-maverick,population,population_like,,
Moran_2021,https://openalex.org/W2560119144,llama4-maverick,study_design,study_design,,
Moran_2021,https://openalex.org/W2051787103,deepseek-v3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2051787103,deepseek-v3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2051787103,deepseek-v3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2051787103,deepseek-v3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2051787103,deepseek-v3,population,population_like,,
Moran_2021,https://openalex.org/W2051787103,deepseek-v3,study_design,study_design,,
Moran_2021,https://openalex.org/W2051787103,qwen3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2051787103,qwen3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2051787103,qwen3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2051787103,qwen3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2051787103,qwen3,population,population_like,,
Moran_2021,https://openalex.org/W2051787103,qwen3,study_design,study_design,,
Moran_2021,https://openalex.org/W2051787103,kimi-k2,comparator,topic_like,,
Moran_2021,https://openalex.org/W2051787103,kimi-k2,comparison,topic_like,,
Moran_2021,https://openalex.org/W2051787103,kimi-k2,exposure,topic_like,,
Moran_2021,https://openalex.org/W2051787103,kimi-k2,outcome,topic_like,,
Moran_2021,https://openalex.org/W2051787103,kimi-k2,population,population_like,,
Moran_2021,https://openalex.org/W2051787103,kimi-k2,study_design,study_design,,
Moran_2021,https://openalex.org/W2051787103,llama4-maverick,comparator,topic_like,,
Moran_2021,https://openalex.org/W2051787103,llama4-maverick,comparison,topic_like,,
Moran_2021,https://openalex.org/W2051787103,llama4-maverick,exposure,topic_like,,
Moran_2021,https://openalex.org/W2051787103,llama4-maverick,outcome,topic_like,,
Moran_2021,https://openalex.org/W2051787103,llama4-maverick,population,population_like,,
Moran_2021,https://openalex.org/W2051787103,llama4-maverick,study_design,study_design,,
Moran_2021,https://openalex.org/W2054857756,deepseek-v3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2054857756,deepseek-v3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2054857756,deepseek-v3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2054857756,deepseek-v3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2054857756,deepseek-v3,population,population_like,,
Moran_2021,https://openalex.org/W2054857756,deepseek-v3,study_design,study_design,,
Moran_2021,https://openalex.org/W2054857756,qwen3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2054857756,qwen3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2054857756,qwen3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2054857756,qwen3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2054857756,qwen3,population,population_like,,
Moran_2021,https://openalex.org/W2054857756,qwen3,study_design,study_design,,
Moran_2021,https://openalex.org/W2054857756,kimi-k2,comparator,topic_like,,
Moran_2021,https://openalex.org/W2054857756,kimi-k2,comparison,topic_like,,
Moran_2021,https://openalex.org/W2054857756,kimi-k2,exposure,topic_like,,
Moran_2021,https://openalex.org/W2054857756,kimi-k2,outcome,topic_like,,
Moran_2021,https://openalex.org/W2054857756,kimi-k2,population,population_like,,
Moran_2021,https://openalex.org/W2054857756,kimi-k2,study_design,study_design,,
Moran_2021,https://openalex.org/W2054857756,llama4-maverick,comparator,topic_like,,
Moran_2021,https://openalex.org/W2054857756,llama4-maverick,comparison,topic_like,,
Moran_2021,https://openalex.org/W2054857756,llama4-maverick,exposure,topic_like,,
Moran_2021,https://openalex.org/W2054857756,llama4-maverick,outcome,topic_like,,
Moran_2021,https://openalex.org/W2054857756,llama4-maverick,population,population_like,,
Moran_2021,https://openalex.org/W2054857756,llama4-maverick,study_design,study_design,,
Moran_2021,https://openalex.org/W2106094754,deepseek-v3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2106094754,deepseek-v3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2106094754,deepseek-v3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2106094754,deepseek-v3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2106094754,deepseek-v3,population,population_like,,
Moran_2021,https://openalex.org/W2106094754,deepseek-v3,study_design,study_design,,
Moran_2021,https://openalex.org/W2106094754,qwen3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2106094754,qwen3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2106094754,qwen3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2106094754,qwen3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2106094754,qwen3,population,population_like,,
Moran_2021,https://openalex.org/W2106094754,qwen3,study_design,study_design,,
Moran_2021,https://openalex.org/W2106094754,kimi-k2,comparator,topic_like,,
Moran_2021,https://openalex.org/W2106094754,kimi-k2,comparison,topic_like,,
Moran_2021,https://openalex.org/W2106094754,kimi-k2,exposure,topic_like,,
Moran_2021,https://openalex.org/W2106094754,kimi-k2,outcome,topic_like,,
Moran_2021,https://openalex.org/W2106094754,kimi-k2,population,population_like,,
Moran_2021,https://openalex.org/W2106094754,kimi-k2,study_design,study_design,,
Moran_2021,https://openalex.org/W2106094754,llama4-maverick,comparator,topic_like,,
Moran_2021,https://openalex.org/W2106094754,llama4-maverick,comparison,topic_like,,
Moran_2021,https://openalex.org/W2106094754,llama4-maverick,exposure,topic_like,,
Moran_2021,https://openalex.org/W2106094754,llama4-maverick,outcome,topic_like,,
Moran_2021,https://openalex.org/W2106094754,llama4-maverick,population,population_like,,
Moran_2021,https://openalex.org/W2106094754,llama4-maverick,study_design,study_design,,
Moran_2021,https://openalex.org/W2134682046,deepseek-v3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2134682046,deepseek-v3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2134682046,deepseek-v3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2134682046,deepseek-v3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2134682046,deepseek-v3,population,population_like,,
Moran_2021,https://openalex.org/W2134682046,deepseek-v3,study_design,study_design,,
Moran_2021,https://openalex.org/W2134682046,qwen3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2134682046,qwen3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2134682046,qwen3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2134682046,qwen3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2134682046,qwen3,population,population_like,,
Moran_2021,https://openalex.org/W2134682046,qwen3,study_design,study_design,,
Moran_2021,https://openalex.org/W2134682046,kimi-k2,comparator,topic_like,,
Moran_2021,https://openalex.org/W2134682046,kimi-k2,comparison,topic_like,,
Moran_2021,https://openalex.org/W2134682046,kimi-k2,exposure,topic_like,,
Moran_2021,https://openalex.org/W2134682046,kimi-k2,outcome,topic_like,,
Moran_2021,https://openalex.org/W2134682046,kimi-k2,population,population_like,,
Moran_2021,https://openalex.org/W2134682046,kimi-k2,study_design,study_design,,
Moran_2021,https://openalex.org/W2134682046,llama4-maverick,comparator,topic_like,,
Moran_2021,https://openalex.org/W2134682046,llama4-maverick,comparison,topic_like,,
Moran_2021,https://openalex.org/W2134682046,llama4-maverick,exposure,topic_like,,
Moran_2021,https://openalex.org/W2134682046,llama4-maverick,outcome,topic_like,,
Moran_2021,https://openalex.org/W2134682046,llama4-maverick,population,population_like,,
Moran_2021,https://openalex.org/W2134682046,llama4-maverick,study_design,study_design,,
Moran_2021,https://openalex.org/W2769509514,deepseek-v3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2769509514,deepseek-v3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2769509514,deepseek-v3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2769509514,deepseek-v3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2769509514,deepseek-v3,population,population_like,,
Moran_2021,https://openalex.org/W2769509514,deepseek-v3,study_design,study_design,,
Moran_2021,https://openalex.org/W2769509514,qwen3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2769509514,qwen3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2769509514,qwen3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2769509514,qwen3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2769509514,qwen3,population,population_like,,
Moran_2021,https://openalex.org/W2769509514,qwen3,study_design,study_design,,
Moran_2021,https://openalex.org/W2769509514,kimi-k2,comparator,topic_like,,
Moran_2021,https://openalex.org/W2769509514,kimi-k2,comparison,topic_like,,
Moran_2021,https://openalex.org/W2769509514,kimi-k2,exposure,topic_like,,
Moran_2021,https://openalex.org/W2769509514,kimi-k2,outcome,topic_like,,
Moran_2021,https://openalex.org/W2769509514,kimi-k2,population,population_like,,
Moran_2021,https://openalex.org/W2769509514,kimi-k2,study_design,study_design,,
Moran_2021,https://openalex.org/W2769509514,llama4-maverick,comparator,topic_like,,
Moran_2021,https://openalex.org/W2769509514,llama4-maverick,comparison,topic_like,,
Moran_2021,https://openalex.org/W2769509514,llama4-maverick,exposure,topic_like,,
Moran_2021,https://openalex.org/W2769509514,llama4-maverick,outcome,topic_like,,
Moran_2021,https://openalex.org/W2769509514,llama4-maverick,population,population_like,,
Moran_2021,https://openalex.org/W2769509514,llama4-maverick,study_design,study_design,,
Moran_2021,https://openalex.org/W431357872,deepseek-v3,comparator,topic_like,,
Moran_2021,https://openalex.org/W431357872,deepseek-v3,comparison,topic_like,,
Moran_2021,https://openalex.org/W431357872,deepseek-v3,exposure,topic_like,,
Moran_2021,https://openalex.org/W431357872,deepseek-v3,outcome,topic_like,,
Moran_2021,https://openalex.org/W431357872,deepseek-v3,population,population_like,,
Moran_2021,https://openalex.org/W431357872,deepseek-v3,study_design,study_design,,
Moran_2021,https://openalex.org/W431357872,qwen3,comparator,topic_like,,
Moran_2021,https://openalex.org/W431357872,qwen3,comparison,topic_like,,
Moran_2021,https://openalex.org/W431357872,qwen3,exposure,topic_like,,
Moran_2021,https://openalex.org/W431357872,qwen3,outcome,topic_like,,
Moran_2021,https://openalex.org/W431357872,qwen3,population,population_like,,
Moran_2021,https://openalex.org/W431357872,qwen3,study_design,study_design,,
Moran_2021,https://openalex.org/W431357872,kimi-k2,comparator,topic_like,,
Moran_2021,https://openalex.org/W431357872,kimi-k2,comparison,topic_like,,
Moran_2021,https://openalex.org/W431357872,kimi-k2,exposure,topic_like,,
Moran_2021,https://openalex.org/W431357872,kimi-k2,outcome,topic_like,,
Moran_2021,https://openalex.org/W431357872,kimi-k2,population,population_like,,
Moran_2021,https://openalex.org/W431357872,kimi-k2,study_design,study_design,,
Moran_2021,https://openalex.org/W431357872,llama4-maverick,comparator,topic_like,,
Moran_2021,https://openalex.org/W431357872,llama4-maverick,comparison,topic_like,,
Moran_2021,https://openalex.org/W431357872,llama4-maverick,exposure,topic_like,,
Moran_2021,https://openalex.org/W431357872,llama4-maverick,outcome,topic_like,,
Moran_2021,https://openalex.org/W431357872,llama4-maverick,population,population_like,,
Moran_2021,https://openalex.org/W431357872,llama4-maverick,study_design,study_design,,
Moran_2021,https://openalex.org/W2163614167,deepseek-v3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2163614167,deepseek-v3,comparison,topic_like,,
Moran_2021,https://openalex.org/W2163614167,deepseek-v3,exposure,topic_like,,
Moran_2021,https://openalex.org/W2163614167,deepseek-v3,outcome,topic_like,,
Moran_2021,https://openalex.org/W2163614167,deepseek-v3,population,population_like,,
Moran_2021,https://openalex.org/W2163614167,deepseek-v3,study_design,study_design,,
Moran_2021,https://openalex.org/W2163614167,qwen3,comparator,topic_like,,
Moran_2021,https://openalex.org/W2163614167,qwen3,comparison,topic_like,,
