sample_id,dataset,record_id,title,abstract,element_key,element_description,truth_label,fn_verdict,fn_reason,source
FN_W1973352143,Wassenaar_2017,https://openalex.org/W1973352143,Long term effects of pre- and early postnatal nutrition and environment on the gut1,"The Developmental Origins of Health and Disease hypothesis formulated in the early 1990 s has stimulated research on long-term effects of early nutrition and environment over the last decades. Long-term is understood in this review as physiologically relevant periods such as after weaning, around sexual maturity, and in adulthood, as opposed to early developmental periods. The small and large intestines as targets for the study of long-term effects have received little attention until recent yea",study_design,study_design,mismatch,label_error,"Review: pre/postnatal nutrition and gut — not BPA, not obesity endpoint",fn_audit_inferred
FN_W1981454226,Wassenaar_2017,https://openalex.org/W1981454226,Effects of In Utero Exposure to Bisphenol A on Expression of RAR.ALPHA. and RXR.ALPHA. mRNAs in Murine Embryos,"Retinoic acid receptor (RAR) alpha and retinoid X receptor (RXR) alpha are key factors in a nuclear receptor-dependent signal. To evaluate the effects of bisphenol A (BPA), a candidate endocrine disruptor (ED), on embryonic development, we examined the mRNA levels of RARalpha and RXRalpha in murine embryos, exposed in utero to BPA (2 microg/kg/day) at 6.5-17.5 days post-coitum (dpc), by the real-time reverse transcription-polymerase chain reaction (RT-PCR) method. Higher levels of RARalpha mRNA ",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,match,label_error,In utero BPA in murine embryos → RAR/RXR gene expression — no obesity outcome,fn_audit_inferred
FN_W1981454226,Wassenaar_2017,https://openalex.org/W1981454226,Effects of In Utero Exposure to Bisphenol A on Expression of RAR.ALPHA. and RXR.ALPHA. mRNAs in Murine Embryos,"Retinoic acid receptor (RAR) alpha and retinoid X receptor (RXR) alpha are key factors in a nuclear receptor-dependent signal. To evaluate the effects of bisphenol A (BPA), a candidate endocrine disruptor (ED), on embryonic development, we examined the mRNA levels of RARalpha and RXRalpha in murine embryos, exposed in utero to BPA (2 microg/kg/day) at 6.5-17.5 days post-coitum (dpc), by the real-time reverse transcription-polymerase chain reaction (RT-PCR) method. Higher levels of RARalpha mRNA ",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,In utero BPA in murine embryos → RAR/RXR gene expression — no obesity outcome,fn_audit_inferred
FN_W1981454226,Wassenaar_2017,https://openalex.org/W1981454226,Effects of In Utero Exposure to Bisphenol A on Expression of RAR.ALPHA. and RXR.ALPHA. mRNAs in Murine Embryos,"Retinoic acid receptor (RAR) alpha and retinoid X receptor (RXR) alpha are key factors in a nuclear receptor-dependent signal. To evaluate the effects of bisphenol A (BPA), a candidate endocrine disruptor (ED), on embryonic development, we examined the mRNA levels of RARalpha and RXRalpha in murine embryos, exposed in utero to BPA (2 microg/kg/day) at 6.5-17.5 days post-coitum (dpc), by the real-time reverse transcription-polymerase chain reaction (RT-PCR) method. Higher levels of RARalpha mRNA ",study_design,study_design,match,label_error,In utero BPA in murine embryos → RAR/RXR gene expression — no obesity outcome,fn_audit_inferred
FN_W1983689226,Wassenaar_2017,https://openalex.org/W1983689226,Dietary xenoestrogens differentially impair 3T3-L1 preadipocyte differentiation and persistently affect leptin synthesis,"Recent observations have highlighted adipogenesis alterations under exposure to several xenoestrogens at critical stages, and pointed at their possible involvement in the pathogenesis of obesity. However, it remains unclear whether these effects are mediated by classical estrogen receptor (ER) binding and subsequent transcriptional modulation. The aim of this study was to determine the (anti-)adipogenic impact of apigenin, bisphenol A, genistein and 17beta-estradiol at the onset of adipose cell ",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,In vitro: xenoestrogens in 3T3-L1 cells — not in vivo rodent study,fn_audit_inferred
FN_W1983689226,Wassenaar_2017,https://openalex.org/W1983689226,Dietary xenoestrogens differentially impair 3T3-L1 preadipocyte differentiation and persistently affect leptin synthesis,"Recent observations have highlighted adipogenesis alterations under exposure to several xenoestrogens at critical stages, and pointed at their possible involvement in the pathogenesis of obesity. However, it remains unclear whether these effects are mediated by classical estrogen receptor (ER) binding and subsequent transcriptional modulation. The aim of this study was to determine the (anti-)adipogenic impact of apigenin, bisphenol A, genistein and 17beta-estradiol at the onset of adipose cell ",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,In vitro: xenoestrogens in 3T3-L1 cells — not in vivo rodent study,fn_audit_inferred
FN_W1983689226,Wassenaar_2017,https://openalex.org/W1983689226,Dietary xenoestrogens differentially impair 3T3-L1 preadipocyte differentiation and persistently affect leptin synthesis,"Recent observations have highlighted adipogenesis alterations under exposure to several xenoestrogens at critical stages, and pointed at their possible involvement in the pathogenesis of obesity. However, it remains unclear whether these effects are mediated by classical estrogen receptor (ER) binding and subsequent transcriptional modulation. The aim of this study was to determine the (anti-)adipogenic impact of apigenin, bisphenol A, genistein and 17beta-estradiol at the onset of adipose cell ",study_design,study_design,mismatch,label_error,In vitro: xenoestrogens in 3T3-L1 cells — not in vivo rodent study,fn_audit_inferred
FN_W1984573399,Wassenaar_2017,https://openalex.org/W1984573399,Corticosterone-regulated actions in the rat brain are affected by perinatal exposure to low dose of bisphenol A,"The estrogen-mimicking endocrine disrupter bisphenol A (BPA) which is used in the manufacture of plastic and epoxy resins, is one of the world's most heavily produced synthetic chemicals. BPA is detected in animal tissues, and its bio-accumulation has shown to be higher in the fetus than the mother. Exposure to doses below the daily safe limit has been reported to affect the sexual differentiation of the brain and modify the behavior of the exposed rodent offspring. The aim of the present study ",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,match,ambiguous,Perinatal BPA in rats → brain corticosterone — early-life BPA in rodent but neuro outcome not obesity,fn_audit_inferred
FN_W1984573399,Wassenaar_2017,https://openalex.org/W1984573399,Corticosterone-regulated actions in the rat brain are affected by perinatal exposure to low dose of bisphenol A,"The estrogen-mimicking endocrine disrupter bisphenol A (BPA) which is used in the manufacture of plastic and epoxy resins, is one of the world's most heavily produced synthetic chemicals. BPA is detected in animal tissues, and its bio-accumulation has shown to be higher in the fetus than the mother. Exposure to doses below the daily safe limit has been reported to affect the sexual differentiation of the brain and modify the behavior of the exposed rodent offspring. The aim of the present study ",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,ambiguous,Perinatal BPA in rats → brain corticosterone — early-life BPA in rodent but neuro outcome not obesity,fn_audit_inferred
FN_W1984573399,Wassenaar_2017,https://openalex.org/W1984573399,Corticosterone-regulated actions in the rat brain are affected by perinatal exposure to low dose of bisphenol A,"The estrogen-mimicking endocrine disrupter bisphenol A (BPA) which is used in the manufacture of plastic and epoxy resins, is one of the world's most heavily produced synthetic chemicals. BPA is detected in animal tissues, and its bio-accumulation has shown to be higher in the fetus than the mother. Exposure to doses below the daily safe limit has been reported to affect the sexual differentiation of the brain and modify the behavior of the exposed rodent offspring. The aim of the present study ",study_design,study_design,match,ambiguous,Perinatal BPA in rats → brain corticosterone — early-life BPA in rodent but neuro outcome not obesity,fn_audit_inferred
FN_W1987797208,Wassenaar_2017,https://openalex.org/W1987797208,Bisphenol A: An endocrine and metabolic disruptor,"Bisphenol A (BPA), initially designed, like diethylstilbestrol, as a synthetic estrogen, has been rapidly and widely used for its cross-linking properties in the manufacture of polycarbonate plastics and epoxy resins. Because of incomplete polymerization and degradation of the polymers by exposure to higher than usual temperatures, BPA leaches out from food and beverage containers, as well as from dental sealants. In humans, free active unconjugated BPA is metabolized by rapid glucurono- or sulf",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,Review: BPA as endocrine/metabolic disruptor — review article,fn_audit_inferred
FN_W1987797208,Wassenaar_2017,https://openalex.org/W1987797208,Bisphenol A: An endocrine and metabolic disruptor,"Bisphenol A (BPA), initially designed, like diethylstilbestrol, as a synthetic estrogen, has been rapidly and widely used for its cross-linking properties in the manufacture of polycarbonate plastics and epoxy resins. Because of incomplete polymerization and degradation of the polymers by exposure to higher than usual temperatures, BPA leaches out from food and beverage containers, as well as from dental sealants. In humans, free active unconjugated BPA is metabolized by rapid glucurono- or sulf",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,Review: BPA as endocrine/metabolic disruptor — review article,fn_audit_inferred
FN_W1987797208,Wassenaar_2017,https://openalex.org/W1987797208,Bisphenol A: An endocrine and metabolic disruptor,"Bisphenol A (BPA), initially designed, like diethylstilbestrol, as a synthetic estrogen, has been rapidly and widely used for its cross-linking properties in the manufacture of polycarbonate plastics and epoxy resins. Because of incomplete polymerization and degradation of the polymers by exposure to higher than usual temperatures, BPA leaches out from food and beverage containers, as well as from dental sealants. In humans, free active unconjugated BPA is metabolized by rapid glucurono- or sulf",study_design,study_design,mismatch,label_error,Review: BPA as endocrine/metabolic disruptor — review article,fn_audit_inferred
FN_W1991299939,Wassenaar_2017,https://openalex.org/W1991299939,"Effects of bisphenol-A (BPA), dibutylphtalate (DBP), benzophenone-2 (BP2), procymidone (Proc), and linurone (Lin) on fat tissue, a variety of hormones and metabolic parameters: A 3 months comparison w","The endocrine active substances BPA, DBP and BP2 have estrogenic effects in the uterus. Proc and Lin were shown to be antiandrogenic. Whether other estrogen-regulated parameters like lipids, fat metabolism and hormones are also affected by these substances is unknown. We compared the effects of a 3 months lasting administration of these substances with those of E2 on an estrogen-regulated fat depot and on serum TSH, T3, T4, LH, and lipid concentrations. BP2 shared many of the effects of E2 by su",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,match,label_error,"BPA+DBP+BP2 in ovariectomized adult rats — adult exposure, not early life",fn_audit_inferred
FN_W1991299939,Wassenaar_2017,https://openalex.org/W1991299939,"Effects of bisphenol-A (BPA), dibutylphtalate (DBP), benzophenone-2 (BP2), procymidone (Proc), and linurone (Lin) on fat tissue, a variety of hormones and metabolic parameters: A 3 months comparison w","The endocrine active substances BPA, DBP and BP2 have estrogenic effects in the uterus. Proc and Lin were shown to be antiandrogenic. Whether other estrogen-regulated parameters like lipids, fat metabolism and hormones are also affected by these substances is unknown. We compared the effects of a 3 months lasting administration of these substances with those of E2 on an estrogen-regulated fat depot and on serum TSH, T3, T4, LH, and lipid concentrations. BP2 shared many of the effects of E2 by su",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,"BPA+DBP+BP2 in ovariectomized adult rats — adult exposure, not early life",fn_audit_inferred
FN_W1991299939,Wassenaar_2017,https://openalex.org/W1991299939,"Effects of bisphenol-A (BPA), dibutylphtalate (DBP), benzophenone-2 (BP2), procymidone (Proc), and linurone (Lin) on fat tissue, a variety of hormones and metabolic parameters: A 3 months comparison w","The endocrine active substances BPA, DBP and BP2 have estrogenic effects in the uterus. Proc and Lin were shown to be antiandrogenic. Whether other estrogen-regulated parameters like lipids, fat metabolism and hormones are also affected by these substances is unknown. We compared the effects of a 3 months lasting administration of these substances with those of E2 on an estrogen-regulated fat depot and on serum TSH, T3, T4, LH, and lipid concentrations. BP2 shared many of the effects of E2 by su",study_design,study_design,mismatch,label_error,"BPA+DBP+BP2 in ovariectomized adult rats — adult exposure, not early life",fn_audit_inferred
FN_W1992188021,Wassenaar_2017,https://openalex.org/W1992188021,Bisphenol A and Obesity in Children and Adolescents,,population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,Human epidemiology: BPA and obesity in children — not rodent study,fn_audit_inferred
FN_W1992188021,Wassenaar_2017,https://openalex.org/W1992188021,Bisphenol A and Obesity in Children and Adolescents,,exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,Human epidemiology: BPA and obesity in children — not rodent study,fn_audit_inferred
FN_W1992188021,Wassenaar_2017,https://openalex.org/W1992188021,Bisphenol A and Obesity in Children and Adolescents,,study_design,study_design,unclear,label_error,Human epidemiology: BPA and obesity in children — not rodent study,fn_audit_inferred
FN_W1993331762,Wassenaar_2017,https://openalex.org/W1993331762,Impact of environmental endocrine disrupting chemicals on the development of obesity,"Environmental chemicals with hormone-like activity can disrupt programming of endocrine signaling pathways during development and result in adverse effects, some of which may not be apparent until much later in life. Recent reports link exposure to environmental endocrine disrupting chemicals during development with adverse health consequences, including obesity and diabetes. These particular diseases are quickly becoming significant public health problems and are fast reaching epidemic proporti",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,unclear,label_error,Review: EDCs and obesity development — review article,fn_audit_inferred
FN_W1993331762,Wassenaar_2017,https://openalex.org/W1993331762,Impact of environmental endocrine disrupting chemicals on the development of obesity,"Environmental chemicals with hormone-like activity can disrupt programming of endocrine signaling pathways during development and result in adverse effects, some of which may not be apparent until much later in life. Recent reports link exposure to environmental endocrine disrupting chemicals during development with adverse health consequences, including obesity and diabetes. These particular diseases are quickly becoming significant public health problems and are fast reaching epidemic proporti",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",mismatch,label_error,Review: EDCs and obesity development — review article,fn_audit_inferred
FN_W1993331762,Wassenaar_2017,https://openalex.org/W1993331762,Impact of environmental endocrine disrupting chemicals on the development of obesity,"Environmental chemicals with hormone-like activity can disrupt programming of endocrine signaling pathways during development and result in adverse effects, some of which may not be apparent until much later in life. Recent reports link exposure to environmental endocrine disrupting chemicals during development with adverse health consequences, including obesity and diabetes. These particular diseases are quickly becoming significant public health problems and are fast reaching epidemic proporti",study_design,study_design,mismatch,label_error,Review: EDCs and obesity development — review article,fn_audit_inferred
FN_W2000870258,Wassenaar_2017,https://openalex.org/W2000870258,"Endocrine disruption in thicklip grey mullet (Chelon labrosus) from the Urdaibai Biosphere Reserve (Bay of Biscay, Southwestern Europe)","Endocrine disruptors (EDs) interfere with the development and functioning of the endocrine system, causing reproductive disturbance in aquatic wildlife. The aim of the present work was to determine the presence of EDs in sediments and to investigate possible exposure and effects of EDs in the estuary of the Urdaibai Biosphere Reserve (Gernika) in comparison with the Arriluze marina. For this, gonad histology, plasma vitellogenin (VTG) protein levels and mRNA levels of vitellogenin (vtg), cyp19 a",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,Fish study: endocrine disruption in grey mullet — not rodent,fn_audit_inferred
FN_W2000870258,Wassenaar_2017,https://openalex.org/W2000870258,"Endocrine disruption in thicklip grey mullet (Chelon labrosus) from the Urdaibai Biosphere Reserve (Bay of Biscay, Southwestern Europe)","Endocrine disruptors (EDs) interfere with the development and functioning of the endocrine system, causing reproductive disturbance in aquatic wildlife. The aim of the present work was to determine the presence of EDs in sediments and to investigate possible exposure and effects of EDs in the estuary of the Urdaibai Biosphere Reserve (Gernika) in comparison with the Arriluze marina. For this, gonad histology, plasma vitellogenin (VTG) protein levels and mRNA levels of vitellogenin (vtg), cyp19 a",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",mismatch,label_error,Fish study: endocrine disruption in grey mullet — not rodent,fn_audit_inferred
FN_W2000870258,Wassenaar_2017,https://openalex.org/W2000870258,"Endocrine disruption in thicklip grey mullet (Chelon labrosus) from the Urdaibai Biosphere Reserve (Bay of Biscay, Southwestern Europe)","Endocrine disruptors (EDs) interfere with the development and functioning of the endocrine system, causing reproductive disturbance in aquatic wildlife. The aim of the present work was to determine the presence of EDs in sediments and to investigate possible exposure and effects of EDs in the estuary of the Urdaibai Biosphere Reserve (Gernika) in comparison with the Arriluze marina. For this, gonad histology, plasma vitellogenin (VTG) protein levels and mRNA levels of vitellogenin (vtg), cyp19 a",study_design,study_design,unclear,label_error,Fish study: endocrine disruption in grey mullet — not rodent,fn_audit_inferred
FN_W2007176657,Wassenaar_2017,https://openalex.org/W2007176657,Endocrine disruptors and obesity: Obesogens,"Incidence and prevalence of owerweight and obesity have greatly increased over the past three decades in almost all countries around the world. This phenomenon is not easily explained by lifestyle changes in populations with very different initial habits. This has led to consider the influence of other factors, the so-called endocrine disruptors, and more specifically obesogens. This study reviewed the available evidence about polluting chemical substances which may potentially be obesogens in h",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,Review: obesogens — review article,fn_audit_inferred
FN_W2007176657,Wassenaar_2017,https://openalex.org/W2007176657,Endocrine disruptors and obesity: Obesogens,"Incidence and prevalence of owerweight and obesity have greatly increased over the past three decades in almost all countries around the world. This phenomenon is not easily explained by lifestyle changes in populations with very different initial habits. This has led to consider the influence of other factors, the so-called endocrine disruptors, and more specifically obesogens. This study reviewed the available evidence about polluting chemical substances which may potentially be obesogens in h",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",mismatch,label_error,Review: obesogens — review article,fn_audit_inferred
FN_W2007176657,Wassenaar_2017,https://openalex.org/W2007176657,Endocrine disruptors and obesity: Obesogens,"Incidence and prevalence of owerweight and obesity have greatly increased over the past three decades in almost all countries around the world. This phenomenon is not easily explained by lifestyle changes in populations with very different initial habits. This has led to consider the influence of other factors, the so-called endocrine disruptors, and more specifically obesogens. This study reviewed the available evidence about polluting chemical substances which may potentially be obesogens in h",study_design,study_design,mismatch,label_error,Review: obesogens — review article,fn_audit_inferred
FN_W2019226516,Wassenaar_2017,https://openalex.org/W2019226516,Bisphenol A and Obesity in Children and Adolescents—Reply,,population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,Letter/reply: BPA and obesity in children — not original research,fn_audit_inferred
FN_W2019226516,Wassenaar_2017,https://openalex.org/W2019226516,Bisphenol A and Obesity in Children and Adolescents—Reply,,exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,Letter/reply: BPA and obesity in children — not original research,fn_audit_inferred
FN_W2019226516,Wassenaar_2017,https://openalex.org/W2019226516,Bisphenol A and Obesity in Children and Adolescents—Reply,,study_design,study_design,unclear,label_error,Letter/reply: BPA and obesity in children — not original research,fn_audit_inferred
FN_W2020781087,Wassenaar_2017,https://openalex.org/W2020781087,Critical evaluation of key evidence on the human health hazards of exposure to bisphenol A,"Despite the fact that more than 5000 safety-related studies have been published on bisphenol A (BPA), there seems to be no resolution of the apparently deadlocked controversy as to whether exposure of the general population to BPA causes adverse effects due to its estrogenicity. Therefore, the Advisory Committee of the German Society of Toxicology reviewed the background and cutting-edge topics of this BPA controversy. The current tolerable daily intake value (TDI) of 0.05 mg/kg body weight [bw]",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,Review: human health hazards of BPA — review article,fn_audit_inferred
FN_W2020781087,Wassenaar_2017,https://openalex.org/W2020781087,Critical evaluation of key evidence on the human health hazards of exposure to bisphenol A,"Despite the fact that more than 5000 safety-related studies have been published on bisphenol A (BPA), there seems to be no resolution of the apparently deadlocked controversy as to whether exposure of the general population to BPA causes adverse effects due to its estrogenicity. Therefore, the Advisory Committee of the German Society of Toxicology reviewed the background and cutting-edge topics of this BPA controversy. The current tolerable daily intake value (TDI) of 0.05 mg/kg body weight [bw]",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,Review: human health hazards of BPA — review article,fn_audit_inferred
FN_W2020781087,Wassenaar_2017,https://openalex.org/W2020781087,Critical evaluation of key evidence on the human health hazards of exposure to bisphenol A,"Despite the fact that more than 5000 safety-related studies have been published on bisphenol A (BPA), there seems to be no resolution of the apparently deadlocked controversy as to whether exposure of the general population to BPA causes adverse effects due to its estrogenicity. Therefore, the Advisory Committee of the German Society of Toxicology reviewed the background and cutting-edge topics of this BPA controversy. The current tolerable daily intake value (TDI) of 0.05 mg/kg body weight [bw]",study_design,study_design,mismatch,label_error,Review: human health hazards of BPA — review article,fn_audit_inferred
FN_W2020844131,Wassenaar_2017,https://openalex.org/W2020844131,Bisphenol A Diglycidyl Ether Induces Adipogenic Differentiation of Multipotent Stromal Stem Cells through a Peroxisome Proliferator–Activated Receptor Gamma-Independent Mechanism,"Bisphenol A (BPA) and bisphenol A diglycidyl ether (BADGE), used in manufacturing coatings and resins, leach from packaging materials into food. Numerous studies suggested that BPA and BADGE may have adverse effects on human health, including the possibility that exposure to such chemicals can be superimposed on traditional risk factors to initiate or exacerbate the development of obesity. BPA is a suspected obesogen, whereas BADGE, described as a peroxisome proliferator-activated receptor gamma",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,In vitro: BADGE in multipotent stromal stem cells — not in vivo rodent,fn_audit_inferred
FN_W2020844131,Wassenaar_2017,https://openalex.org/W2020844131,Bisphenol A Diglycidyl Ether Induces Adipogenic Differentiation of Multipotent Stromal Stem Cells through a Peroxisome Proliferator–Activated Receptor Gamma-Independent Mechanism,"Bisphenol A (BPA) and bisphenol A diglycidyl ether (BADGE), used in manufacturing coatings and resins, leach from packaging materials into food. Numerous studies suggested that BPA and BADGE may have adverse effects on human health, including the possibility that exposure to such chemicals can be superimposed on traditional risk factors to initiate or exacerbate the development of obesity. BPA is a suspected obesogen, whereas BADGE, described as a peroxisome proliferator-activated receptor gamma",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,In vitro: BADGE in multipotent stromal stem cells — not in vivo rodent,fn_audit_inferred
FN_W2020844131,Wassenaar_2017,https://openalex.org/W2020844131,Bisphenol A Diglycidyl Ether Induces Adipogenic Differentiation of Multipotent Stromal Stem Cells through a Peroxisome Proliferator–Activated Receptor Gamma-Independent Mechanism,"Bisphenol A (BPA) and bisphenol A diglycidyl ether (BADGE), used in manufacturing coatings and resins, leach from packaging materials into food. Numerous studies suggested that BPA and BADGE may have adverse effects on human health, including the possibility that exposure to such chemicals can be superimposed on traditional risk factors to initiate or exacerbate the development of obesity. BPA is a suspected obesogen, whereas BADGE, described as a peroxisome proliferator-activated receptor gamma",study_design,study_design,mismatch,label_error,In vitro: BADGE in multipotent stromal stem cells — not in vivo rodent,fn_audit_inferred
FN_W2024003691,Wassenaar_2017,https://openalex.org/W2024003691,Effects of Bisphenol A on energy balance and accumulation in brown adipose tissue in rats,"Some environmental contaminants have the potential to affect humans or animals by mimicking the effects of hormones. Bisphenol A (BPA) is a weak estrogen agonist when tested using in vitro or in vivo bioassays. In addition to the well documented effects of estrogens on reproductive functions, ovarian hormones also have salient effects on mammalian energy balance and feeding behavior. In this study, we investigated the effects of BPA on body weight and food intake of ovariectomized adult female r",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,"BPA in ovariectomized adult rats → energy balance — adult exposure, not early life",fn_audit_inferred
FN_W2024003691,Wassenaar_2017,https://openalex.org/W2024003691,Effects of Bisphenol A on energy balance and accumulation in brown adipose tissue in rats,"Some environmental contaminants have the potential to affect humans or animals by mimicking the effects of hormones. Bisphenol A (BPA) is a weak estrogen agonist when tested using in vitro or in vivo bioassays. In addition to the well documented effects of estrogens on reproductive functions, ovarian hormones also have salient effects on mammalian energy balance and feeding behavior. In this study, we investigated the effects of BPA on body weight and food intake of ovariectomized adult female r",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,"BPA in ovariectomized adult rats → energy balance — adult exposure, not early life",fn_audit_inferred
FN_W2024003691,Wassenaar_2017,https://openalex.org/W2024003691,Effects of Bisphenol A on energy balance and accumulation in brown adipose tissue in rats,"Some environmental contaminants have the potential to affect humans or animals by mimicking the effects of hormones. Bisphenol A (BPA) is a weak estrogen agonist when tested using in vitro or in vivo bioassays. In addition to the well documented effects of estrogens on reproductive functions, ovarian hormones also have salient effects on mammalian energy balance and feeding behavior. In this study, we investigated the effects of BPA on body weight and food intake of ovariectomized adult female r",study_design,study_design,mismatch,label_error,"BPA in ovariectomized adult rats → energy balance — adult exposure, not early life",fn_audit_inferred
FN_W2027438949,Wassenaar_2017,https://openalex.org/W2027438949,Bisphenol A-Mediated Suppression of LPL Gene Expression Inhibits Triglyceride Accumulation during Adipogenic Differentiation of Human Adult Stem Cells,"The endocrine disrupting chemical, bisphenol A (BPA), has been shown to accelerate the rate of adipogenesis and increase the amount of triglyceride accumulation during differentiation of 3T3-L1 preadipocytes. The objective of this study was to investigate if that observation is mirrored in human primary cells. Here we investigated the effect of BPA on adipogenesis in cultured human primary adult stem cells. Continuous exposure to BPA throughout the 14 days of differentiation dramatically reduced",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,"In vitro: BPA in human adult stem cells → adipogenesis — not rodent, not in vivo",fn_audit_inferred
FN_W2027438949,Wassenaar_2017,https://openalex.org/W2027438949,Bisphenol A-Mediated Suppression of LPL Gene Expression Inhibits Triglyceride Accumulation during Adipogenic Differentiation of Human Adult Stem Cells,"The endocrine disrupting chemical, bisphenol A (BPA), has been shown to accelerate the rate of adipogenesis and increase the amount of triglyceride accumulation during differentiation of 3T3-L1 preadipocytes. The objective of this study was to investigate if that observation is mirrored in human primary cells. Here we investigated the effect of BPA on adipogenesis in cultured human primary adult stem cells. Continuous exposure to BPA throughout the 14 days of differentiation dramatically reduced",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,"In vitro: BPA in human adult stem cells → adipogenesis — not rodent, not in vivo",fn_audit_inferred
FN_W2027438949,Wassenaar_2017,https://openalex.org/W2027438949,Bisphenol A-Mediated Suppression of LPL Gene Expression Inhibits Triglyceride Accumulation during Adipogenic Differentiation of Human Adult Stem Cells,"The endocrine disrupting chemical, bisphenol A (BPA), has been shown to accelerate the rate of adipogenesis and increase the amount of triglyceride accumulation during differentiation of 3T3-L1 preadipocytes. The objective of this study was to investigate if that observation is mirrored in human primary cells. Here we investigated the effect of BPA on adipogenesis in cultured human primary adult stem cells. Continuous exposure to BPA throughout the 14 days of differentiation dramatically reduced",study_design,study_design,mismatch,label_error,"In vitro: BPA in human adult stem cells → adipogenesis — not rodent, not in vivo",fn_audit_inferred
