dataset,record_id,model_id,element_key,element_group,model_obs,truth_label,source
Moran_2021,https://openalex.org/W4211174654,qwen3,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W4211174654,kimi-k2,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W4211174654,llama4-maverick,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2048432175,deepseek-v3,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2048432175,qwen3,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2048432175,kimi-k2,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2048432175,llama4-maverick,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2136823874,deepseek-v3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2136823874,qwen3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2136823874,kimi-k2,study_design,study_design,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2136823874,llama4-maverick,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2038512323,deepseek-v3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2038512323,qwen3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2038512323,kimi-k2,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2038512323,llama4-maverick,study_design,study_design,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2903635703,deepseek-v3,population,population_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2903635703,qwen3,population,population_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2903635703,kimi-k2,population,population_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2903635703,llama4-maverick,population,population_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2905002619,deepseek-v3,population,population_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2905002619,qwen3,population,population_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2905002619,kimi-k2,population,population_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2905002619,llama4-maverick,population,population_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2000870258,deepseek-v3,study_design,study_design,unclear,unclear,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2000870258,qwen3,study_design,study_design,unclear,unclear,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2000870258,kimi-k2,study_design,study_design,unclear,unclear,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2000870258,llama4-maverick,study_design,study_design,unclear,unclear,fn_audit_inferred
Moran_2021,https://openalex.org/W2909893686,deepseek-v3,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2909893686,qwen3,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2909893686,kimi-k2,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2909893686,llama4-maverick,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Muthu_2021,https://openalex.org/W2081494650,deepseek-v3,study_design,study_design,unclear,match,fn_audit_inferred
Muthu_2021,https://openalex.org/W2081494650,qwen3,study_design,study_design,unclear,match,fn_audit_inferred
Muthu_2021,https://openalex.org/W2081494650,kimi-k2,study_design,study_design,unclear,match,fn_audit_inferred
Muthu_2021,https://openalex.org/W2081494650,llama4-maverick,study_design,study_design,unclear,match,fn_audit_inferred
Leenaars_2020,https://openalex.org/W2069302785,deepseek-v3,intervention,topic_like,unclear,match,fn_audit_inferred
Leenaars_2020,https://openalex.org/W2069302785,qwen3,intervention,topic_like,unclear,match,fn_audit_inferred
Leenaars_2020,https://openalex.org/W2069302785,kimi-k2,intervention,topic_like,unclear,match,fn_audit_inferred
Leenaars_2020,https://openalex.org/W2069302785,llama4-maverick,intervention,topic_like,unclear,match,fn_audit_inferred
van_de_Schoot_2018,https://openalex.org/W2068827642,deepseek-v3,population,population_like,unclear,match,fn_audit_inferred
van_de_Schoot_2018,https://openalex.org/W2068827642,qwen3,population,population_like,unclear,match,fn_audit_inferred
van_de_Schoot_2018,https://openalex.org/W2068827642,kimi-k2,population,population_like,unclear,match,fn_audit_inferred
van_de_Schoot_2018,https://openalex.org/W2068827642,llama4-maverick,population,population_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2315864191,deepseek-v3,population,population_like,unclear,unclear,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2315864191,qwen3,population,population_like,unclear,unclear,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2315864191,kimi-k2,population,population_like,unclear,unclear,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2315864191,llama4-maverick,population,population_like,unclear,unclear,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2020844131,deepseek-v3,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2020844131,qwen3,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2020844131,kimi-k2,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2020844131,llama4-maverick,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2043307319,deepseek-v3,population,population_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2043307319,qwen3,population,population_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2043307319,kimi-k2,population,population_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2043307319,llama4-maverick,population,population_like,unclear,match,fn_audit_inferred
van_de_Schoot_2018,https://openalex.org/W1531895073,deepseek-v3,study_design,study_design,unclear,match,fn_audit_inferred
van_de_Schoot_2018,https://openalex.org/W1531895073,qwen3,study_design,study_design,unclear,match,fn_audit_inferred
van_de_Schoot_2018,https://openalex.org/W1531895073,kimi-k2,study_design,study_design,unclear,match,fn_audit_inferred
van_de_Schoot_2018,https://openalex.org/W1531895073,llama4-maverick,study_design,study_design,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2164889971,deepseek-v3,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2164889971,qwen3,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2164889971,kimi-k2,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2164889971,llama4-maverick,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1981454226,deepseek-v3,population,population_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1981454226,qwen3,population,population_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1981454226,kimi-k2,population,population_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1981454226,llama4-maverick,population,population_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W4235548025,deepseek-v3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W4235548025,qwen3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W4235548025,kimi-k2,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W4235548025,llama4-maverick,study_design,study_design,unclear,mismatch,fn_audit_inferred
Hall_2012,https://openalex.org/W4248521920,deepseek-v3,concept,topic_like,unclear,mismatch,fn_audit_inferred
Hall_2012,https://openalex.org/W4248521920,qwen3,concept,topic_like,unclear,mismatch,fn_audit_inferred
Hall_2012,https://openalex.org/W4248521920,kimi-k2,concept,topic_like,unclear,mismatch,fn_audit_inferred
Hall_2012,https://openalex.org/W4248521920,llama4-maverick,concept,topic_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2028017879,deepseek-v3,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2028017879,qwen3,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2028017879,kimi-k2,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2028017879,llama4-maverick,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2301597726,deepseek-v3,study_design,study_design,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2301597726,qwen3,study_design,study_design,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2301597726,kimi-k2,study_design,study_design,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2301597726,llama4-maverick,study_design,study_design,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2802901530,deepseek-v3,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2802901530,qwen3,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2802901530,kimi-k2,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2802901530,llama4-maverick,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1987797208,deepseek-v3,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1987797208,qwen3,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1987797208,kimi-k2,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1987797208,llama4-maverick,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2906368423,deepseek-v3,population,population_like,unclear,unclear,fn_audit_inferred
Moran_2021,https://openalex.org/W2906368423,qwen3,population,population_like,unclear,unclear,fn_audit_inferred
Moran_2021,https://openalex.org/W2906368423,kimi-k2,population,population_like,unclear,unclear,fn_audit_inferred
Moran_2021,https://openalex.org/W2906368423,llama4-maverick,population,population_like,unclear,unclear,fn_audit_inferred
Moran_2021,https://openalex.org/W2886350262,deepseek-v3,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2886350262,qwen3,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2886350262,kimi-k2,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2886350262,llama4-maverick,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1973352143,deepseek-v3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1973352143,qwen3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1973352143,kimi-k2,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1973352143,llama4-maverick,study_design,study_design,unclear,mismatch,fn_audit_inferred
Muthu_2021,https://openalex.org/W2085626304,deepseek-v3,intervention,topic_like,unclear,match,fn_audit_inferred
Muthu_2021,https://openalex.org/W2085626304,qwen3,intervention,topic_like,unclear,match,fn_audit_inferred
Muthu_2021,https://openalex.org/W2085626304,kimi-k2,intervention,topic_like,unclear,match,fn_audit_inferred
Muthu_2021,https://openalex.org/W2085626304,llama4-maverick,intervention,topic_like,unclear,match,fn_audit_inferred
van_de_Schoot_2018,https://openalex.org/W1540984113,deepseek-v3,population,population_like,unclear,match,fn_audit_inferred
van_de_Schoot_2018,https://openalex.org/W1540984113,qwen3,population,population_like,unclear,match,fn_audit_inferred
van_de_Schoot_2018,https://openalex.org/W1540984113,kimi-k2,population,population_like,unclear,match,fn_audit_inferred
van_de_Schoot_2018,https://openalex.org/W1540984113,llama4-maverick,population,population_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2908289791,deepseek-v3,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2908289791,qwen3,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2908289791,kimi-k2,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2908289791,llama4-maverick,exposure,topic_like,unclear,match,fn_audit_inferred
van_de_Schoot_2018,https://openalex.org/W2144116148,deepseek-v3,population,population_like,unclear,match,fn_audit_inferred
van_de_Schoot_2018,https://openalex.org/W2144116148,qwen3,population,population_like,unclear,match,fn_audit_inferred
van_de_Schoot_2018,https://openalex.org/W2144116148,kimi-k2,population,population_like,unclear,match,fn_audit_inferred
van_de_Schoot_2018,https://openalex.org/W2144116148,llama4-maverick,population,population_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2895967873,deepseek-v3,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2895967873,qwen3,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2895967873,kimi-k2,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2895967873,llama4-maverick,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Leenaars_2020,https://openalex.org/W2069302785,deepseek-v3,study_design,study_design,unclear,match,fn_audit_inferred
Leenaars_2020,https://openalex.org/W2069302785,qwen3,study_design,study_design,unclear,match,fn_audit_inferred
Leenaars_2020,https://openalex.org/W2069302785,kimi-k2,study_design,study_design,unclear,match,fn_audit_inferred
Leenaars_2020,https://openalex.org/W2069302785,llama4-maverick,study_design,study_design,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2007176657,deepseek-v3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2007176657,qwen3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2007176657,kimi-k2,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2007176657,llama4-maverick,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2041693476,deepseek-v3,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2041693476,qwen3,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2041693476,kimi-k2,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2041693476,llama4-maverick,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2045351567,deepseek-v3,exposure,topic_like,unclear,unclear,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2045351567,qwen3,exposure,topic_like,unclear,unclear,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2045351567,kimi-k2,exposure,topic_like,unclear,unclear,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2045351567,llama4-maverick,exposure,topic_like,unclear,unclear,fn_audit_inferred
Muthu_2021,https://openalex.org/W1987205168,deepseek-v3,population,population_like,unclear,match,fn_audit_inferred
Muthu_2021,https://openalex.org/W1987205168,qwen3,population,population_like,unclear,match,fn_audit_inferred
Muthu_2021,https://openalex.org/W1987205168,kimi-k2,population,population_like,unclear,match,fn_audit_inferred
Muthu_2021,https://openalex.org/W1987205168,llama4-maverick,population,population_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2066792876,deepseek-v3,population,population_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2066792876,qwen3,population,population_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2066792876,kimi-k2,population,population_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2066792876,llama4-maverick,population,population_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2534140764,deepseek-v3,population,population_like,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2534140764,qwen3,population,population_like,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2534140764,kimi-k2,population,population_like,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2534140764,llama4-maverick,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2027438949,deepseek-v3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2027438949,qwen3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2027438949,kimi-k2,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2027438949,llama4-maverick,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2048655519,deepseek-v3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2048655519,qwen3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2048655519,kimi-k2,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2048655519,llama4-maverick,study_design,study_design,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2900100701,deepseek-v3,study_design,study_design,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2900100701,qwen3,study_design,study_design,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2900100701,kimi-k2,study_design,study_design,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2900100701,llama4-maverick,study_design,study_design,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2136823874,deepseek-v3,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2136823874,qwen3,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2136823874,kimi-k2,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2136823874,llama4-maverick,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2090637770,deepseek-v3,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2090637770,qwen3,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2090637770,kimi-k2,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2090637770,llama4-maverick,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2095513235,deepseek-v3,population,population_like,unclear,unclear,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2095513235,qwen3,population,population_like,unclear,unclear,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2095513235,kimi-k2,population,population_like,unclear,unclear,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2095513235,llama4-maverick,population,population_like,unclear,unclear,fn_audit_inferred
Hall_2012,https://openalex.org/W2120484483,deepseek-v3,concept,topic_like,unclear,match,fn_audit_inferred
Hall_2012,https://openalex.org/W2120484483,qwen3,concept,topic_like,unclear,match,fn_audit_inferred
Hall_2012,https://openalex.org/W2120484483,kimi-k2,concept,topic_like,unclear,match,fn_audit_inferred
Hall_2012,https://openalex.org/W2120484483,llama4-maverick,concept,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2153197176,deepseek-v3,population,population_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2153197176,qwen3,population,population_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2153197176,kimi-k2,population,population_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2153197176,llama4-maverick,population,population_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2905002619,deepseek-v3,study_design,study_design,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2905002619,qwen3,study_design,study_design,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2905002619,kimi-k2,study_design,study_design,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2905002619,llama4-maverick,study_design,study_design,unclear,match,fn_audit_inferred
Hall_2012,https://openalex.org/W4248521920,deepseek-v3,population,population_like,unclear,match,fn_audit_inferred
Hall_2012,https://openalex.org/W4248521920,qwen3,population,population_like,unclear,match,fn_audit_inferred
Hall_2012,https://openalex.org/W4248521920,kimi-k2,population,population_like,unclear,match,fn_audit_inferred
Hall_2012,https://openalex.org/W4248521920,llama4-maverick,population,population_like,unclear,match,fn_audit_inferred
Hall_2012,https://openalex.org/W4243127898,deepseek-v3,population,population_like,unclear,match,fn_audit_inferred
Hall_2012,https://openalex.org/W4243127898,qwen3,population,population_like,unclear,match,fn_audit_inferred
Hall_2012,https://openalex.org/W4243127898,kimi-k2,population,population_like,unclear,match,fn_audit_inferred
Hall_2012,https://openalex.org/W4243127898,llama4-maverick,population,population_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1993331762,deepseek-v3,population,population_like,unclear,unclear,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1993331762,qwen3,population,population_like,unclear,unclear,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1993331762,kimi-k2,population,population_like,unclear,unclear,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1993331762,llama4-maverick,population,population_like,unclear,unclear,fn_audit_inferred
Muthu_2021,https://openalex.org/W2081494650,deepseek-v3,intervention,topic_like,unclear,match,fn_audit_inferred
Muthu_2021,https://openalex.org/W2081494650,qwen3,intervention,topic_like,unclear,match,fn_audit_inferred
Muthu_2021,https://openalex.org/W2081494650,kimi-k2,intervention,topic_like,unclear,match,fn_audit_inferred
Muthu_2021,https://openalex.org/W2081494650,llama4-maverick,intervention,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2043307319,deepseek-v3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2043307319,qwen3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2043307319,kimi-k2,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2043307319,llama4-maverick,study_design,study_design,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1966411110,deepseek-v3,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1966411110,qwen3,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1966411110,kimi-k2,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1966411110,llama4-maverick,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2164889971,deepseek-v3,study_design,study_design,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2164889971,qwen3,study_design,study_design,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2164889971,kimi-k2,study_design,study_design,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2164889971,llama4-maverick,study_design,study_design,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W4235548025,deepseek-v3,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W4235548025,qwen3,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W4235548025,kimi-k2,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W4235548025,llama4-maverick,exposure,topic_like,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2887481618,deepseek-v3,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2887481618,qwen3,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2887481618,kimi-k2,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2887481618,llama4-maverick,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1981454226,deepseek-v3,study_design,study_design,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1981454226,qwen3,study_design,study_design,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1981454226,kimi-k2,study_design,study_design,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1981454226,llama4-maverick,study_design,study_design,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1991299939,deepseek-v3,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1991299939,qwen3,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1991299939,kimi-k2,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W1991299939,llama4-maverick,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2301597726,deepseek-v3,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2301597726,qwen3,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2301597726,kimi-k2,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2301597726,llama4-maverick,exposure,topic_like,unclear,match,fn_audit_inferred
Moran_2021,https://openalex.org/W2902802890,deepseek-v3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2902802890,qwen3,study_design,study_design,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2902802890,kimi-k2,study_design,study_design,unclear,mismatch,fn_audit_inferred
Moran_2021,https://openalex.org/W2902802890,llama4-maverick,study_design,study_design,unclear,mismatch,fn_audit_inferred
Hall_2012,https://openalex.org/W2120484483,deepseek-v3,population,population_like,unclear,match,fn_audit_inferred
Hall_2012,https://openalex.org/W2120484483,qwen3,population,population_like,unclear,match,fn_audit_inferred
Hall_2012,https://openalex.org/W2120484483,kimi-k2,population,population_like,unclear,match,fn_audit_inferred
Hall_2012,https://openalex.org/W2120484483,llama4-maverick,population,population_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2167417752,deepseek-v3,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2167417752,qwen3,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2167417752,kimi-k2,population,population_like,unclear,mismatch,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2167417752,llama4-maverick,population,population_like,unclear,mismatch,fn_audit_inferred
Muthu_2021,https://openalex.org/W2050979399,deepseek-v3,population,population_like,unclear,match,fn_audit_inferred
Muthu_2021,https://openalex.org/W2050979399,qwen3,population,population_like,unclear,match,fn_audit_inferred
Muthu_2021,https://openalex.org/W2050979399,kimi-k2,population,population_like,unclear,match,fn_audit_inferred
Muthu_2021,https://openalex.org/W2050979399,llama4-maverick,population,population_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2052016827,deepseek-v3,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2052016827,qwen3,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2052016827,kimi-k2,exposure,topic_like,unclear,match,fn_audit_inferred
Wassenaar_2017,https://openalex.org/W2052016827,llama4-maverick,exposure,topic_like,unclear,match,fn_audit_inferred
